jobname,money,company_name,p_bot,industry,job_bt
自然语言处理,30k-50k,美团点评,"30k-50k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

工作职责如下：
－负责基础自然语言处理、语义理解技术平台搭建
－负责美团O2O多个业务领域的知识图谱构建，负责O2O领域UGC内容挖掘及用户标签构建
－负责美团语义搜索、深度搜索技术系统研发，负责智能客服技术系统研发
－负责美团天天平价、商家营销、搜索推荐等业务NLP技术研发
 
职位要求如下：
－具有良好自然语言处理、数据挖掘、机器学习等方面的技术背景
－有文本分类、UGC数据挖掘、topic model、时序模型等技术研发和应用经验
－精通C/C++，Java/Python编程，有Mapreduce/Hadoop等海量处理经验
－有两年以上大型互联网相关工作经验者优先，有搜索、广告、大数据等大型项目经验者优先
－对数据敏感，有较强数据分析和解决问题能力
－有强烈的上进心和求知欲，善于学习新事物
－强烈的责任心，良好的沟通能力，良好的团队合作精神

"
自然语言处理工程师,20k-35k,NaturLing教育科技,"20k-35k,经验3-5年,本科","移动互联网,教育 / 天使轮","
职位描述：

工作内容
1、研究、建立并完善对话机器人相关模型及算法；
2、搭建并维护自然语言处理相关的基础技术设施；
3、追踪深度学习、自然语言处理及对话机器人领域最新进展；
4、与各领域团队成员一起交付高可用产品。
 
任职要求
1. 相关专业重点大学硕士及以上学历；
2. 良好的编程和算法基础，熟悉Python及相关开源科学计算和机器学习框架；
3. 有自然语言处理/机器学习相关实践经验，熟悉常用统计模型和机器学习算法，独立实现过多种机器学习及NLP算法；
4. 有强烈的探索和求知欲，具备英文技术文献快速阅读和理解能力；
5. 有对话系统、知识图谱相关经验者优先。

福利待遇：
1.    和最优秀的科学家以及工程师团队一起工作，定期团建；
2.    您会加入到一个年轻实力充沛的团队，来一同分享个人和公司快速成长的商业快感；
3.    我们提供优厚的福利待遇，以及公司的期权激励；
4.    远离办公室政治，你有技能、热情并且愿意努力，就来加入我们吧！
5.    工作地点：苏州 或 上海

"
NLP自然语言处理工程师,25k-50k,一览科技,"25k-50k,经验不限,本科","移动互联网,文化娱乐 / B轮","
职位描述：

职位描述：
1、负责音视频文本特征提取系统的研究设计及开发
2、负责视频网站知识图谱的建设
3、负责词法和句法分析、文档摘要、情感分析等基础算法研发

任职要求：
1、计算机或相关专业，具有两年以上自然语言处理相关的工作经验
2、扎实的编码能力，熟练使用linux下的C/C++、Python语言开发
3、精通统计语言模型和相关机器学习核心算法
4、熟练掌握自然语言处理的算法和技术，具有分词、新词发现、实体词抽取、文本分类、舆情分析等相关的项目经验
5、较强的分析问题解决问题能力，工作踏实上进，有良好的团队合作意识

"
自然语言处理工程师,20k-40k,达闼科技,"20k-40k,经验1-3年,硕士",移动互联网 / B轮,"
职位描述：

工作职责
用NLP相关知识实现智能问答等。 
 
职位要求      
 1、计算机相关专业硕士以上学历
2、熟悉C /C++/Java编程语言，有python开发经验，有较强的工程能力
3、掌握基本的数据结构和算法知识
4、有自然语言处理和相关背景
5、机器学习经验者优先
6、诚实守信，责任心强

"
自然语言处理工程师（NLP）,15k-30k,泛微,"15k-30k,经验1-3年,本科","移动互联网,企业服务 / 上市公司","
职位描述：

岗位职责：    
1、利用相关技术和算法，提供文本分析相关的基础方案与服务；     
2、针对海量文本内容进行中文分词、语义识别、自动聚类等文本挖掘工作；     
3、负责搭建相关的机器学习 & 大数据计算平台；    
4、负责数据和业务的紧密集合。    

任职要求：
1、熟练掌握自然语言处理NLP相关理论与技术方法；    
2、熟练掌握使用java，数学正则，至少掌握一种脚本语言；    
3、熟悉中英文分词、词性标注、实体识别、句法分析、自动文本分类，关键值提取等自然语言处理技术，熟悉语义分析方法和技术（相似度计算、本体理论、语义推理等）；    
4、熟悉人机对话的前沿方向和研究方向；    
5、熟悉了解人工智能、机器学习等领域的前沿方向与研究动向；    
6、具备将机器学习与自然语言处理的理论转化为实践的能力； 
7、具有相关项目研发经验者（项目主要参与人员）优先；    

"
自然语言处理资深专家,30k-50k,宜信,"30k-50k,经验3-5年,硕士",金融 / 上市公司,"
职位描述：

工作职责： 
1、参与下一代语音对话系统、智能问答系统；
2、结合实际业务场景，应用NLP、AI技术解决实际问题。
 
职位要求：
1、计算机相关专业研究生学历，有NLP三年以上工作经验；
2、有扎实的编程基础，精通C++，Java或Python语言，对算法和数据结构有深入研究有Linux相关平台应用程序开发经验；
3、熟悉NLP方向的基本技术，对NLP方向有整体认知；
4、掌握机器学习相关知识，有深度学习算法经验优先；
5、有对话、搜索、推荐等相关项目经验者优先；
6、责任心强，有较强的学习能力，较好的沟通交流能力，能够迅速融入团队。

"
NLP工程师,30k-40k,诚壹财富,"30k-40k,经验3-5年,本科","移动互联网,金融 / A轮","
职位描述：

1. 以NLP技术为基础结合数据挖掘技术，将NLP技术应用于对话机器人的研发中，提升机器人与人类之间的对话质量；
2．研发的系统包括：词性标注、文本分类聚类、文本纠错、知识图谱构建、语言模型、情感分析； 任职要求：1. 有NLP领域的理论基础和实践经验，有句法分析、对话管理、自动摘要、知识图谱相关工作经验者优先；熟悉机器学习和数据挖掘理论，有相关经验者优先；
2. 熟悉多种开源工具（如TensorFlow，Keras），具备较强的开源技术集成能力者优先；
3. 熟练掌握 Python, C/C++ 编程能力强

"
自然语言处理高级工程师-NLP,30k-60k,达闼科技,"30k-60k,经验5-10年,硕士",移动互联网 / B轮,"
职位描述：

职责描述：负责公司自然语言领域的相关研究，实现人工智能自然语言相关领域的产品；任职要求：多年自然语言相关领域的研究或工作经验；国内外知名学校硕士及以上学历毕业；在国内外知名会议上发表文章或论文者优先；具有带领团队经验者优先；

"
自然语言处理工程师,25k-50k,roobo,"25k-50k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

工作职责：
1、负责自然语言处理、数据挖掘相关研究工作；2、负责大规模机器学习的研发工作；3、负责信息检索、query处理的相关研发工作；4、负责linux后台开发工作。
工作要求：
1、3年自然语言处理、机器学习、数据挖掘相关工作经验；2、熟练掌握c++、linux后台开发技能；3、积极主动，勇于接受挑战，富有创新精神。

"
自然语言处理工程师,15k-30k,朗播网,"15k-30k,经验3-5年,本科",教育 / B轮,"
职位描述：

岗位职责：
1. 研究自然语言处理领域的前沿技术，如机器翻译、文本分类、文本相似度等；
2. 负责作文评分相关技术的研究与开发，如词向量，句法分析，语义分析，英文语法检错等；

任职要求：
1. 自然语言处理，机器学习, 数据挖掘, 统计以及相关专业硕士以上学历；
2. 熟练掌握主要的自然语言处理相关算法；
3. 熟练掌握主要的机器学习算法；
4. 了解计算机基础理论和扎实的计算机编程功底；
5. 良好的C／C++, python等编程能力；
6. 良好的沟通能力和组织协调能力。

"
信息平台事业部-资深算法工程师/-自然语言处理,18k-36k,蚂蚁金服集团,"18k-36k,经验不限,本科","金融,移动互联网 / B轮","
职位描述：

岗位描述:
1.负责相关大数据应用算法的设计、研发与产品化。包括但不限于个性化推荐、文本挖掘、图像分析等方向。 2.独立负责算法类产品的商业需求发掘、技术预研、系统设计，以及推动业务方共同落地，并制定后续运营和优化计划 3.跟踪最新最热的机器学习算法理论进展（如deep learning），并且将优秀的算法应用到业务场景当中，提升业务效果。
岗位要求:
1.计算机、统计、数学相关专业硕士及以上学历，3年以上的机器学习、文本挖掘、图像识别研发经验； 2.精通Java、Python等的一种或几种开发语言；精通hadoop/hive/mahout/MPI/spark等一个或多个分布式计算框架/算法平台； 3.熟悉数据仓库架构及建模理论优先。 4.聪明和自我学习。对数据敏感，快速的发现关键问题，超强的业务建模能力，并且持续的迭代优化; 5.优秀的沟通和表达能力，清楚的表达个人想法、理解他人观点，具备团队合作意识和推动协作达成的能力。

"
自然语言处理专家,30k-50k,联想集团,"30k-50k,经验5-10年,本科","移动互联网,数据服务 / 上市公司","
职位描述：

岗位职责：
1. 分析聊天机器人或对话系统的需求，制定实施计划
2. 对话系统的架构设计，包括自然语言理解(NLU)、对话管理和与回话生成
3. 制定NLU的评价标准，设计或开发工具对NLU进行评价
4. 分析对话系统的问题，制定改进方案
5. NLU 开发项目管理，确保项目按既定计划执行
任职要求：
1. 有NLP相关的研究经验
2. 有问答系统、聊天机器人或知识网络等领域的开发经验
3. 有一定的项目管理经验优先
4. 扎实的统计、分析与线性代数等数学基础
5. 有较强的算法设计和架构设计能力
6. 对Vanilla RNN, LSTM, GRU, word/sentence embedding learing有较好的理解
7. 优秀的沟通能力
8. 有能力制定切实可行的计划并能协调项目参与者贯彻落实
 

"
NLP工程师,12k-20k,阿博茨科技,"12k-20k,经验1-3年,本科",移动互联网 / A轮,"
职位描述：

职责描述：1. 参与自然语言处理各模块（分词、新词发现、词性标注、命名实体识别、依存句法分析、机器翻译、语义角色标注、信息抽取等）的改进2. 参与面向专业领域的知识图谱开发3. 熟悉NLP和知识图谱的前沿技术任职要求：1 有NLP实战经验，对「自然语言理解」有系统的认识2. 有句法分析引擎开发和调试经验，熟悉semantic parsing相关技术3. 熟悉主流的机器学习和深度学习模型，熟悉至少一个深度学习训练库4. 热爱NLP方向，喜欢创新和挑战，较强的自我驱动意识，较强的分析和解决问题的能力

"
自然语言处理工程师,25k-50k,猎户星空,"25k-50k,经验不限,本科","移动互联网,硬件 / A轮","
职位描述：

职位描述：
1、人机交互系统中自然语言处理相关核心技术研发；
2、人机交互系统在线服务的维护和相关业务的开发；
3、基于大数据分析相关算法建立内容分类模型和用户画像；
4、探索自然语言处理前沿技术，并应用于垂直领域的语义解析、对话系统、个性化推荐等系统中。
任职要求：
1、计算机相关专业本科以上学历，3年以上NLP相关工作经验；
2、python/C++的项目经验；
3、有机器学习ML 、自然语言处理，个性化推荐研究或用户画像建模相关背景优先；
4、熟悉深度学习理论和算法知(PyTorch/TensorFlow/Caffe/Keras/Theano等)；
5、有参与过自动问答系统、对话系统、知识图谱或推荐系统研发经验者优先；
6、有创业激情，良好的抗压能力和团队精神。

"
自然语言处理、语音助手资深算法工程师/专家,20k-40k,美团点评,"20k-40k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

职位描述
职位描述：1.负责对话系统的研究和开发；2.将对话系统的最新研究成果应用于外卖垂直领域，开发外卖语音交互解决方案任职资格：1.3年以上自然语言处理相关研发经验2.有扎实的自然语言处理和机器学习的技术基础3.有过对话管理相关技术、意图解析、对话生成、知识图谱等研发经验者优先4.有过深度学习研究经验者优先

"
自然语言处理工程师,15k-30k,Gridsum 国双,"15k-30k,经验3-5年,本科","数据服务,企业服务 / 上市公司","
职位描述：

工作职责：
1、针对海量文本内容进行中文分词、语义识别、自动文本聚类和情感分析等文本挖掘的工作；
2、为公司产品加入文本挖掘功能，在实际场景中有效运用成熟的文本挖掘算法，将文本挖掘技术产品化；
3、参与小组的产品设计讨论，共同讨论和设计产品。

任职要求：
1、自然语言处理相关专业毕业，熟练掌握自然语言处理领域的基础理论和方法，熟悉中文分词、语义分析、文本聚类、情感分析等基础算法和应用；
2、拥有编程能力，可以通过编写程序实现和运用文本挖掘的算法解决实际问题，拥有根据实际情况调整和优化文本挖掘算法的能力，以达到最终的商业目标；
3、拥有实际的文本挖掘的项目经验；
4、熟悉软件开发流程和配置库的使用，拥有软件开发流程中的代码规范意识、配置管理规范意识、文档撰写规范意识和团队合作沟通交流意识。

"
自然语言处理工程师,20k-30k,汽车之家,"20k-30k,经验3-5年,硕士","移动互联网,文化娱乐 / 上市公司","
职位描述：

岗位职责： 
基于汽车之家对话系统，利用深度学习和已有NLP技术(相似度计算)进行各个算法组件的研发，提高对话系统的准确率；
利用聚类、分类和语义分析等技术，对用户的意图进行精准识别和对用户的情感进行分析，提高意图识别能力；
和大数据对接，建设对话相关的用户画像
对内容提取出观点、摘要
岗位要求：
1. 计算机及相关专业硕士及以上学历；
2. 有3年或以上相关工作经验；
3. 精通JAVA、C++和Python中的一种语言；
4. 具备扎实的算法基础和机器学习的基本原理，具有良好的数学基础；
5. 精通自然语言处理的相关方法，如： LSTM和CNN模型等，并有应用经验；
6. 有意图识别、知识库开发工作经验优先。
7. 有整个Bot概要架构认知优先

"
自然语言处理工程师,20k-40k,一览科技,"20k-40k,经验3-5年,本科","移动互联网,文化娱乐 / B轮","
职位描述：

职位描述：
1、负责音视频文本特征提取系统的研究设计及开发
2、负责视频网站知识图谱的建设
3、负责词法和句法分析、文档摘要、情感分析等基础算法研发
任职要求：
1、计算机或相关专业，具有两年以上自然语言处理相关的工作经验
2、扎实的编码能力，熟练使用linux下的C/C++、Python语言开发
3、精通统计语言模型和相关机器学习核心算法
4、熟练掌握自然语言处理的算法和技术，具有分词、新词发现、实体词抽取、文本分类、舆情分析等相关的项目经验
5、较强的分析问题解决问题能力，工作踏实上进，有良好的团队合作意识

"
自然语言处理,15k-30k,多牛传媒,"15k-30k,经验1-3年,硕士",文化娱乐 / 上市公司,"
职位描述：

职位描述：1、利用自然语言处理工具，对海量文本内容进行文本分词、语义分析、关键词分析、主题分析、情感分析、舆情分析、意图识别、质量评估、标签提取、语义识别、自动聚类等文本挖掘、知识库建设等研发工作职位要求：1、计算机、统计、数学及相关专业硕士及以上学历2、具备自然语言处理及机器学习方面的基础理论知识，有相关实战项目经验者优先3、熟悉常用的编程语言（如Python、Java等），有扎实的编程能力4、思路清晰，主动性强，有很强的自我驱动力5、责任心强，能承受工作压力，良好的沟通交流能力，能迅速融入团队6、熟悉常用分词算法、情感分析、本体识别、特征提取、文本分类预测、文本聚合算法。7、熟悉RNN、CNN等深度学习算法及其常用技术如TensorFlow, word2vec 等 

"
