jobname,money,company_name,p_bot,industry,job_bt
今日头条语音识别科学家,25k-50k,今日头条,"25k-50k,经验不限,本科","移动互联网,数据服务 / C轮","
职位描述：

职位描述：
1、熟悉前端信号处理算法（特征提取，端点检测，语音增强等）；2、熟悉大规模声学建模算法（CE，CTC，sMBR），具备在上万小时数据集上模型训练经验；3、熟悉大规模语言建模算法（N-gram，Rnnlm），具备在TB级语料上的模型训练经验；4、熟悉大规模通用解码引擎优化，具备大规模WFST构图与优化经验；
职位要求：
1、具备语音识别，自然语言处理领域行业领先企业的工作经验者优先；2、全球／全国名校语音识别、自然语言处理等领域的AI、EE、CS相关专业的博士硕士；3、熟练掌握Kaldi，SRiLM，RNNLM，TensorFlow等社区开源工具中的一种及以上；4、精通C/C++，Python，Shell编程语言，对数据结构和算法设计有深刻理解；5、在相关国际会议或主流期刊上发表论文者优先（ICASSP，Interspeech，ASRU）。

"
语音信号处理工程师,32k-60k,美团点评,"32k-60k,经验3-5年,硕士","移动互联网,O2O / D轮及以上","
职位描述：

工作职责： 语音信号处理的相关算法研究及开发。 工作要求： 全日制大学硕士学历及以上； 精通信号处理技术（阵列信号处理，语音增强，回声消除等） 熟悉C++，Python等程序语言； 熟悉麦克风阵列信号处理技术者优先； 有语音/音频处理算法在DSP或ARM等硬件平台上的开发、移植和优化等经验优先。

"
语音话术打磨-赴百度,4k-5k,微创,"4k-5k,经验不限,不限","移动互联网,电子商务 / 不需要融资","
职位描述：

赴百度语音组-AI智能语音
岗位职责：
对话类产品文案写作；
语音交互场景下话术打磨。

职位要求：
1、学历具备人文学科背景（语言文学类学科优先），或理工学背景但对于阅读、写作有兴趣爱好；
2、从事过话术打磨、文案创作相关工作优先；
3、工作耐心踏实，有责任感；
4、可熟练使用office。

"
【招聘】语音识别算法工程师（声学模型）,20k-35k,鲸航科技,"20k-35k,经验1-3年,本科","移动互联网,教育 / 天使轮","
职位描述：

职位职责：
1. 负责语音声学模型训练和准确率优化；
2. 负责语音韵律模型构建和准确率优化；
3. 负责语音识别核心算法的实现与优化；
4. 跟踪国内外语言识别技术的发展，保持本领域的技术先进性性；

职位要求：
1. 模式识别、信号处理、语音等相关专业硕士以上，博士优先；
2. 熟悉语言模型、声学模型等语音识别相关模型研究；
3. 熟悉Kaldi、Tensorflow等深度学习工具及框架者优先；
4. 熟练使用C++，熟练使用shell或者python；
5. 有语音识别、计算机辅助语言学习相关研究背景，并在该领域发表过相应论文或者研究成果者优先；
有在生产环境下智能系统大规模数据处理经验这优先；

"
图像识别工程师,20k-35k,海闻科技,"20k-35k,经验3-5年,本科","企业服务,金融 / D轮及以上","
职位描述：

职位描述：
1、负责自然图像分类，人脸检测、识别，文本识别（OCR）等相关领域的算法、模型研发2、负责图片识别引擎、提高识别效率及成功率； 3、结合大数据和互联网产品的需求，对外提供图像识别技术服务。
任职要求:1、计算机、电子或数学等相关专业2、有扎实的数学基础，具备模式识别、图像处理、机器学习等基础知识3、熟悉图像处理、模式识别算法，对深度学习算法有深入理解； 4、有过ocr、人脸识别或其他图像识别相关工作或研究经验者优先；5、具有强烈的质量意识，工作认真、细致、有耐心，有良好的团队协作意识 ，乐于接受挑战，思路清晰，善于钻研思考；6、精通JAVA、Python或其中的一种。具备良好的代码书写规范和文档编写能力；

"
机器视觉/模式识别/机器学习,20k-40k,Swie,"20k-40k,经验3-5年,硕士","硬件,企业服务 / A轮","
职位描述：

微瑞科技(Swie.io)是全球第一家，也是唯一一家提供全自动柔性化（个性化定制）SMT贴片智能制造的公司。（SMT贴片是一种主流的PCBA工艺，即将电子元器件焊接在PCB印制电路板上，PCB行业发展至今，应用领域几乎涉及所有的电子产品，主要包括通信、航空航天、工控医疗、消费电子、汽车电子等行业。）
我们通过工业4.0平台底层技术（人工智能、物联网、区块链），为工业制造厂商提供定制化PCBA（电子元器件贴片焊接）生产解决方案。我们可使柔性化产线生产成本降低8倍,  同等时间约束下将产量提升6倍。同时我们的开源硬件平台可让普通客户（哪怕是7岁的孩童）也能生产出定制化的智能硬件。
目前，全球除我们之外的PCBA贴片柔性生产工厂只能满足低端需求或提供半自动化柔性生产方案。
在未来我们可实现硬件的大规模定制化生产。目前，公司在中国、德国设有公司，客户遍布全球30多个国家。

    
任职资格：
    1.学历要求：
      -毕业于985院校、统招硕士以上学历；

    2.工作经验：
      -具有机器视觉/模式识别/机器学习相关研究背景
      -3年以上工作经验，具备深厚的C结构化编程语言和C++面向对象编程语言或C/Matlab/Python/OpenCV。熟悉算法理论和编程注意事项、能够避免常见编程错误、有良好的程序组织及纠错能力、有高级应用经验；
       

    3.能力要求：
        -具有强烈的研究兴趣与学习意愿，具备较好的学习能力、问题分析以及问题解决能力；良好的沟通协调能力和团队合作意识；
        -具有优秀的英语听、说、读、写能力；知识面广、研究能力强，了解国内外相关技术的发展状况。
        -工作踏实，态度积极，能够承受工作压力，责任心强。


"
产品经理（图像识别方向）,20k-35k,开拓天际,"20k-35k,经验3-5年,本科","数据服务,信息安全 / A轮","
职位描述：

工作职责:

负责人工智能与大数据中（图像识别）方向研发管理及技术产品化应用；
负责行业市场竞争分析，掌握竞争对手信息，技术发展趋势洞察，制定细分市场/产品/技术发展战略及技术路线图，制定竞争策略，保障项目成功及市场份额和格局优势；
理解客户需求，识别与产品相关的客户痛点，针对性的制定策略和方案，满足客户需求；
品牌与方案，策划价值宣讲、技术交流、专项品牌活动等，引导客户接受公司解决方案；
参与客户关系拓展、项目运作以及商务谈判等。


职位要求：

有2年及以上（图像识别）相关产品设计经验和研发经验，至少经历过1个完整的产品研发生命周期（或关键大版本发布周期），深入理解迭代、敏捷开发等通用产品开发流程模型；
熟悉互联网、大数据、图像识别行业，对行业状态、行业变化敏感，有独立理解和判断；
对算法有深刻理解和敏锐洞察，对数据应用壁垒，算法复杂度壁垒有清晰的判断和思考；
优秀的沟通协作能力、资源整合能力和系统分析能力；
擅长从用户角度考虑问题，对用户需求有较好归纳能力；
较高的产品策划、设计能力，熟悉产品设计工作循环，有较高产品品味；
出色的产品规划能力，主导产品方向和制定长期规划，并拆分为可实施项目；
相关研究方向2年及以上产品经理工作经验，且具有海外经验者优先；
较强的成就导向、人际理解能力和沟通能力。


"
语音技术部-资深数字信号处理盲源分离工程师,30k-60k,百度,"30k-60k,经验3-5年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

职位描述：
-基于深度学习研发盲源分离、噪声消除、干扰抑制等的解决方案
-负责语音识别和唤醒产品线中前端音频特征的优化处理、与声学模型的联合训练
-负责盲源分离新算法的研发，跟踪学术界先进论文方向，不断提升识别精度
-负责盲源分离新算法的工业产品实现及其优化
任职要求：
-计算机或相关专业硕士以上学历，工作经验1-5年
-对机器学习、信号处理、语音识别有坚实基础
-熟悉C/C++编程，对算法设计有较为深刻的理解
-有强烈的上进心和求知欲，善于学习新事物
-良好的团队合作精神，较强的沟通能力和学习能力

"
WXG08-121模式识别机器学习算法工程师,20k-40k,腾讯,"20k-40k,经验3-5年,硕士","移动互联网 ,游戏 / 上市公司","
职位描述：

机器学习（包括深度学习）前沿算法的探索研究；

机器学习（包括深度学习）算法在产品上的应用落地

岗位要求：
熟练掌握C++，Python等编程语言，扎实的编程功底；

熟悉机器学习（深度学习）中的主流算法；

熟练掌握至少一种常用深度学习平台者优先；

有顶级会议论文者优先；

对以上工作内容具有激情，善于沟通，有团队精神。

岗位要求：

"
语音信号处理工程师,20k-40k,Kika Tech(新美互通),"20k-40k,经验1-3年,硕士",移动互联网 / B轮,"
职位描述：

语音信号处理工程师﻿
岗位职责
1. 负责Kika语音识别和理解系统中语音信号处理部分的研发工作；
2. 设计并编码实现Kika语音识别中信号增益、降噪、回声消除等模块；
3. 支持Kika语音识别和了解技术的产品化落地工作；

岗位要求
1. 计算机、数学、通信工程相关专业硕士或博士；
2. 至少1年音频信号处理，语音识别相关经验；
3. 熟悉信号处理、语音识别核心算法 (如阵列信号处理、HMM-GMM、DNN/LSTM/CTC等)；
4. 熟悉C++/Java/Python编程, 能编程实现音频处理算法
5. 熟悉Kaldi开源工具，了解降噪，回声消除等方法者优先
6. 有良好的理解、沟通和逻辑分析能力；
7. 有很强的学习能力，对AI技术有浓厚兴趣；

"
机器识别工程师,10k-15k,医拍智能,"10k-15k,经验1-3年,硕士","移动互联网,医疗健康 / A轮","
职位描述：

岗位职责：
1、进行机器学习算法研究；
2、优化机器学习引擎；
3、负责相关算法的核心代码实现或移植
任职要求：
1、熟悉各类机器学习算法（如Boosting、神经网络、SVM、图模型、数据挖掘方法等），有深度学习经验者优先；
2、拥有至少在一个领域解决核心问题（例如图片分类、自然语言理解、）的成功应用。有语义理解经验者优先；
3、3熟悉C&C++，如有github 、技术blog 或微博请在简历标注，有较大加分；熟悉linux编程、脚本语言编程、GPU CUDA、或分布式计算者优先。
4、 有良好的编程习惯和代码规范，有丰富的算法优化经验者优先。熟悉android、IOS移植者优先。
5、对创业和算法研究拥有极大的热忱。
6、善于快速学习，拥有开放的心态。

"
搜狗语音云-C++高级开发工程师,20k-40k,搜狗,"20k-40k,经验1-3年,本科","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】
提供业内领先的搜狗自有语音技术，目前已陆续推出在线的语音识别以及听歌识曲服务，并向开发者提供离线语音识别及离线语音合成服务， 提供多样化的SDK满足开发者在线、离线、识别、翻译等各方面的需求。
【职位诱惑】
技术实力雄厚，团队氛围好，发展空间大，工作有挑战
【特别提示】
搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。
【岗位职责】
1、搜狗旗下语音识别跨平台SDK、搜狗听写客户端、搜狗同传客户端等项目开发；
2、搜狗语音Windows平台相关技术的跟踪、预研；
3、搜狗语音云Linux后端服务系统的开发和维护；
4、其他开发工作。
【任职条件】
1、大学本科及以上学历;
2、精通C++语言程序设计;
3、精通网络程序设计;
4、1年以上windows桌面客户端开发经验;
5、掌握Windows线程、窗口、消息等基本概念 ;
6、有Linux平台开发经验，熟练掌握GNU工具链者优先;
7、有ATL、WTL、DirectUI、WPF开发经验者优先;
8、具备良好的分析、设计、表达能力.

"
数据挖掘工程师——语音识别,20k-40k,马上金融,"20k-40k,经验3-5年,本科","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责：
 
1、负责语音识别的算法研究和工程实现；
2、参与语音识别产品项目的全流程开发；
3、负责语音数据采集、识别模型建立、模型优化工作；
4、负责语音识别项目的商业化落地和算法优化。
 
工作要求：
 
1、信号处理、计算机、电子信息、自动化等相关专业硕士及以上学历；
2、能够独立从事语音识别算法的研究和语音识别引擎的开发移植工作；
3、有深度学习研发经历，熟悉相关开源工具，有大规模语音识别训练经验；
4、熟练使用C/C++、Java、Python其中一种开发语言
5、具有相关工作3年以上经验者优先

"
语音处理工程师-外派百度,3k-6k,微创,"3k-6k,经验不限,大专","移动互联网,电子商务 / 不需要融资","
职位描述：

赴百度人工智能语音项目

岗位职责：
1.声音采集、录音
2.负责整轨切分单句，日常拼音韵律标注的质检并撰写质检报告
3.根据线上平台提供的文本和声音找badcase并进行修改

岗位要求：
1.能够接受重复性工作，对数据、语音敏感
2.能通过adb命令进行信号录音、刷ROM、APK等，有一定计算机基础
3.能够根据不同唤醒需求，组织不同人员进行唤醒测试，同时对比竞品给出测试报告
4.能够针对不同测试集组织不同人员进行测试，同时对比竞品给出测试报告
5.能通过adb命令进行log获取，针对apk功能需求进行压力测试，并给出测试报告
6.能够按照产品需求进行语音交互响应时间、基础交互等关键交互指标进行测试；同时对比竞品给出测试报告
7.能够根据不同服务模块进行压力测试，并产出相关测试报告
8.能够针对rom apk so升级进行测试，并产出相关测试报告

"
声纹识别算法专家,30k-60k,捷通华声,"30k-60k,经验3-5年,硕士","移动互联网,数据服务 / 不需要融资","
职位描述：

岗位职责：1.负责灵云声纹识别相关核心技术算法研究与引擎产品化等开发工作；2.负责声纹识别（说话人识别）、声音分类、语种识别、语音预处理（有效音检测、降噪等）的核心算法研发和优化；3.负责利用大数据进行说话人识别、视频声音内容风险等场景的产品研发和落地； 4.有效带领技术团队，建立并完善公司各项研发规范及流程；5.培养团队成员，提高团队整体专业技能。

任职要求：1.学历要求： -毕业于211或985院校、统招硕士及以上学历，博士优先，计算机相关专业。2.工作经验： -至少熟悉语音识别/语音合成/语音信号处理的中的一项相关算法及实现原理，有相关五年以上工作经验或者实验室经验； -有UBM/LR/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN的研究背景，熟练掌握CUDA编程； -熟练掌握Python/Matlab/C++，能够无障碍阅读英文论文； -能够在HTS/Kaldi/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验； -能够对接语音识别/语音合成/语音信号处理/声纹识别等算法研究成果，能够对语音识别/语音合成/语音信号/声纹识别算法进行工程实现和优化； -对算法有深入了解，对工程优化有丰富经验； -有团队管理经验。

"
高级产品经理--语音交互方向,20k-30k,京东商城,"20k-30k,经验3-5年,本科",电子商务 / 上市公司,"
职位描述：

 工作职责：1、负责智能创新型平台产品设计规划，具备平台型产品经验及语音交互产品经验，进行产品需求分析及产品设计；2、提出并落实产品创新，持续对产品进行优化，参与产品规划、设计、开发、测试和发布的全过程；3、负责行业市场分析、用户需求调研和竞品分析工作；4、与合作部门沟通协作，结合整体优势制定产品方案；与合作部门保持良好高效沟通，推进项目的高效进行任职资格:1、三年以上产品经理工作经验，一年以上语音交互产品经验，对语音、图像识别等产品有自己的理解与见解；2、对技术前沿有敏锐的洞察力、数据敏感、逻辑思维严谨、对用户产品体验敏感；3、热爱创新、工作积极、抗压能力强；4、具备良好清晰的沟通表达力与影响力和务实与高效的工作习惯；跨团队沟通与管理；团队精神；5、有智能产品、电商、大数据相关经验者优先。

"
语音研究员,30k-50k,roobo,"30k-50k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

工作职责
1.     负责语音识别相关算法的研究与开发，如语音前端处理、声学模型训练、语言模型训练、解码器；
2.     负责语音技术及产品相关的研发工作(语音识别、语音合成、音频信号处理等)；
3.     跟踪国内外最新的语音识别相关先进技术；
职位要求
1.     深度学习/语音识别相关算法和研究
2.     教育背景：信号处理、计算机、电子信息、自动化、模式识别等相关专业硕士以上学历
3.     熟练掌握C/C++，编程能力强；熟悉 Linux 环境开发；对数据结构和算法设计有深刻的理解

"
语音标注员,7k-13k,美团点评,"7k-13k,经验1-3年,大专","移动互联网,O2O / D轮及以上","
职位描述：

工作职责： 将语音转写为对应文本。 工作要求： 大专及以上学历，专业不限； 普通话标准，熟悉汉语拼音； 有良好的文字基础，听力良好，语音辨别能力较好； 熟悉电脑基本操作流程，网络操作熟练，能用电脑进行日常办公。

"
资深语音/音频处理研发工程师(MJ000660),25k-50k,沪江,"25k-50k,经验1-3年,本科","移动互联网,教育 / D轮及以上","
职位描述：


工作职责：
-设计和开发下一代智能学习系统，例如基于音频评测技术的Adaptive Learning System；
-研究和开发面向语言学习的发音评估、韵律评估方法与系统；
-规划和开发基础Speech／Audio处理模块，包括：Speech Segmentation、Speech Enhancement、Voice Activity Detection、Feature Extraction等等；
-参与开发进行在线音视频教学内容的结构化的方法和系统；
-参与开发可用于教学场景的多语言、灵活可扩展的、高自然度的语音合成系统；
任职资格：
-具有较好的阅读论文的能力，能够理解和消化最新的技术进展；
-熟悉信号处理领域的基本概念和问题，包括：Speech Segmentation、Speech Enhancement、Voice Activity Detection、Feature Extraction等等；
-精通HTK等工具的使用；
-精通HTS、STRAIGHT及语音合成领域其他主流工具的使用和开发；
-熟悉语音识别和语音合成的主要算法；
-熟悉主流的面向语言学习的发音评估、韵律评估的技术方法；
-熟悉深度学习技术在Speech领域的理论及进展并具有实际应用经验；
-参与过多语言，特别是英语，语音合成系统开发的候选者更佳；
-参与过英语发音评估、韵律评估的候选者更佳；
-熟悉C/C++语言及Python等脚本语言编程，对数据结构和算法设计有较为深刻的理解
-有相关机器学习背景、能够跟踪深度学习技术者更优
-具备优秀的逻辑思维能力，善于解决问题和分析问题 
-有强烈的上进心和求知欲，较强的沟通能力和学习能力


"
研发工程师（语音处理方向）,18k-30k,朗播网,"18k-30k,经验3-5年,本科",教育 / B轮,"
职位描述：

岗位描述：
1.负责语音识别系统的数据处理、模型训练、结果分析、实验验证；
2.负责基于语音识别的语音评测算法研究与开发。

任职要求：
1.本科以上学历，有丰富的C++语言编程经验；
2.有语音识别的相关经验2年以上；
3.有语音识别、语音评测等相关领域研究论文发表者优先；
4.熟悉开源工具（如Kaldi，Sphinx，HTK等）者优先；
5.对科学研究尤其是语音处理和深度学习方面具有浓厚兴趣者优先。

我们的福利：
1.六险一金+定期体检，给您最放心的保障；
2.全员股权、期权激励，这是一份为梦想打拼的事业；
3.免费下午茶零食，让您保持愉悦的心情和高昂的战斗力；
4.重视产品技术的工作氛围，让大家一起进步成长；
5.不定期户外拓展，增进小伙伴们的深厚友情；
6.扁平化管理，年轻就该无极限。

"
人工智能生物识别方向研究员,30k-40k,一块互动,"30k-40k,经验1-3年,本科",移动互联网 / A轮,"
职位描述：

职位描述：
1. 负责人脸识别的算法研究和工程实现； 2. 通过持续优化人工智能识别算法和机器学习模型，提升人脸识别的准确度和效率，提升应用的客户感知；  3. 负责人脸识别的研发、产品化落地；  4. 负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。

职位要求； 1. 了解当前人脸识别的方法，能够跟踪最新的研究方向； 2. 有图像处理/信号处理/模式识别/统计分析的相关背景知识； 3. 熟练掌握Python/Matlab/C++，有一定的软件开发项目经验； 4. 能够流畅阅读英文文献 5. 有相关工作经历或实验室背景优先； 6.LR/Adaboost/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN的研究背景，熟练掌握CUDA编程； 7. 能够Caffe/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验者优先。

"
语音算法工程师,15k-30k,普强信息,"15k-30k,经验不限,硕士",数据服务 / C轮,"
职位描述：

岗位职责：1、负责语音信号处理相关技术的研发和优化工作2、负责语音识别相关技术的开发3、负责语音识别中声学模型的优化和训练工作，并为语音其他模块提供机器学习算法的支持4、负责离线语音识别系统的实现和性能优化任职要求：1、对语音识别有一定理解，能够独立完成相关算法的设计和实现，对语言模型、声学模型、解码器、等方面有工作经验者优先；2、对语音识别中声学模型建模和深度学习有深刻理解，能够独立完成相关算法的设计和实现，有相关经验者优先；3、熟悉kaldi、tensorflow等开源工具，有相关开发经验者优先；4、精通C++开发。

"
算法科学家（文字识别方向）,40k-60k,经舆典,"40k-60k,经验3-5年,硕士",数据服务 / 不需要融资,"
职位描述：

岗位职责：
就以下领域内的前沿算法进行研究和开发printed text recognition, off-line handwriting text recognition and hybrid text recognition, layout analysis with highly noisy background, document classification with national-wide data
· 跨语言/跨平台/云端的算法部署，以AI技术有效降低普通人使用法律工具的成本
任职要求：
· 专业方向包括并不限于：computer science, electrical engineering, statistics, mathematics, or equivalent field, 硕士以上学历，博士优先
· 至少在以下方面之一具有深入的经验：image processing/computer vision, deep learning, OCR, handwriting recognition (on-line or off-line), natural language processing
· 对以下编程语言具有长期的经验: C/C++, Python
· 良好的团队协作和沟通能力，行动导向，良好的逻辑思考能力和发现、总结问题的能力

"
WXG08-121模式识别自然语言处理算法工程师,20k-40k,腾讯,"20k-40k,经验3-5年,硕士","移动互联网 ,游戏 / 上市公司","
职位描述：

自然语言处理前沿算法的探索研究；    自然语言处理基础算法平台（算法部分）的搭建；    对话系统的开发与应用；    自然语言处理算法在产品上的应用。  

岗位要求：
  
熟练掌握C++，Python等编程语言，扎实的编程功底；    熟悉自然语言处理各类通用算法；    同时了解机器学习（或深度学习）者优先；    有顶级会议论文者优先；    对以上工作内容具有激情，善于沟通，有团队精神。    

"
虹膜识别产品经理,15k-30k,天泰集团,"15k-30k,经验3-5年,本科","数据服务,硬件 / A轮","
职位描述：

用生物特征识别眼睛虹膜用于金融领域 ""1)负责PC和移动端的虹膜识别生物特征认证类产品方向，进行产品规划、计划制定和执行;2)负责PC和移动端的虹膜识别生物特征认证类产品设计、需求文档的撰写，持续优化及改进产品，准确把握项目目标和周期，与研发团队、业务方沟通协调，推进项目的顺利进行;3)负责跟踪虹膜识别生物特征识别行业动态、竞品分析，深入理解行业运行机制;4)负责定期汇总项目进度及产品数据表现，提交总结报告."" ""1)本科以上学历，2年以上互联网产品工作经验;2)有交互设计经验者优先;3)有极强的创新能力和想象力，拥抱新事物、新技术;4)有极佳的市场洞察力和产品机会评估判断能力;5)高度的责任感，良好的沟通能力与团队协作能力;6)对运营数据敏感性高，文档能力强.""   

"
语音服务后端开发工程师,15k-30k,地平线机器人,"15k-30k,经验不限,不限","移动互联网,硬件 / C轮","
职位描述：

岗位职责
1. 语音云服务的相关业务、组件开发；
2. 语音服务的上线及维护；
3. 相关技术文档编写协助项目经理完成项目开发推进。

任职资格：
1. 二年及以上实际工作经验； 熟练掌握C/C++，并且熟悉其他开发语言，如shell，python，php等至少一种；
2. 熟悉Linux编程环境，能够独立搭建编译和运行环境。有服务端开发和网络编程的经验，对分布式系统有一定理解；
3. 熟练使用常用的数据库（mysql/mongodb/redis等），mongodb尤佳；
4. 了解语音识别相关的知识和技术背景；
5. 加分项：熟悉nginx，有优化和二次开发经验；有开GRPC，或者THRIFT云端微服务架构的经验。

"
搜狗语音云-前端开发工程师,15k-30k,搜狗,"15k-30k,经验1-3年,本科","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】
提供业内领先的搜狗自有语音技术，目前已陆续推出在线的语音识别以及听歌识曲服务，并向开发者提供离线语音识别及离线语音合成服务， 提供多样化的SDK满足开发者在线、离线、识别、翻译等各方面的需求。
【职位诱惑】
技术实力雄厚，团队氛围好，发展空间大，工作有挑战
【特别提示】
搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。
【岗位职责】
1、搜狗语音云开放平台建设；
2、语音识别相关的新产品的开发；
3、语音识别内部管理系统的开发和维护；
4、相关最新前端技术的研究。
【任职条件】
1.精通HTML、CSS、JavaScript语言，熟悉页面架构与布局；
2.熟练运用jQuery、bootstrap等框架；
3.具有Linux环境开发经验，熟悉Linux命令；
4.熟练运用git进行版本管理；
5.熟悉nodejs、PHP、Java等任意一门后台语言；
6.有实际的项目经验；
7.加分项：熟练运用vue、react或angular其中任意一种框架，有过实际的项目运用。

"
声纹识别算法工程师（VPR）,20k-40k,捷通华声,"20k-40k,经验不限,硕士","移动互联网,数据服务 / 不需要融资","
职位描述：

职位描述：1.负责声纹识别（VPR）的算法研究和工程实现； 2.负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。

任职资格：1.学历要求： -毕业于211或985院校、统招硕士及以上学历，计算机相关专业。2.工作经验： -有相关工作经历或实验室研究背景。3.能力要求： -了解当前联机手写识别的方法，能够跟踪最新的研究方向； -了解语音信号处理/模式识别/统计分析的相关背景知识； -有LR/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN的研究背景，熟练掌握CUDA编程； -熟练掌握Python/Matlab/C++，有一定的软件开发项目经验； -能够流畅阅读英文文献。4.优先考虑： -能够在在TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验者。

"
自然语言处理、语音助手资深算法工程师/专家,20k-40k,美团点评,"20k-40k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

职位描述
职位描述：1.负责对话系统的研究和开发；2.将对话系统的最新研究成果应用于外卖垂直领域，开发外卖语音交互解决方案任职资格：1.3年以上自然语言处理相关研发经验2.有扎实的自然语言处理和机器学习的技术基础3.有过对话管理相关技术、意图解析、对话生成、知识图谱等研发经验者优先4.有过深度学习研究经验者优先

"
语音标注,4k-5k,微创,"4k-5k,经验不限,不限","移动互联网,电子商务 / 不需要融资","
职位描述：

赴百度语音-人工智能（AI）项目产品。

岗位职责：
1、TTS声音采集；
2、负责整轨切分单句；
3、校对拼音是否与发音人对应；
4、校对韵律（停顿处）是否与发音人对应；
5、负责日常声音的打磨，根据线上平台提供的文本和声音找badcase并进行修改；
6、标注日常质拼音韵律标注的质检并撰写质检报告。

岗位要求：
有耐心，稳定性强，能接受重复性工作，学习能力强。

"
语音算法工程师,20k-30k,华樾教育,"20k-30k,经验3-5年,硕士","移动互联网,教育 / 不需要融资","
职位描述：

职位描述：
1. 语音识别及评测技术及相关算法的研究与开发；
2. 语音识别系统的数据处理、模型训练、结果分析、实验验证；
3. 基于海量数据的模型训练、词汇量连续语音识别系统的开发；
4. 跟踪国内外最新的语音识别及语音评测相关先进技术。
任职资格：
1、硕士及以上学历，信号处理、计算机、电子信息等相关专业，3年及以上语音识别或语音评测的相关工作经验；
2、具有扎实的编程实力；
3、对声学模型训练，解码器或识别算法优化其中一个方向有深入理解；
4、有Kaldi，CMU Sphinx 等开源项目经验者优先；
5、精通语音识别/模式识别/神经网络/信号处理、机器学习等相关算法，有使用DNN/RNN/CNN等方法进行ASR实践者优先。

"
WXG08-121微信模式识别自然语言处理算法,20k-40k,腾讯,"20k-40k,经验3-5年,本科","移动互联网 ,游戏 / 上市公司","
职位描述：

负责智能对话机器人领域意图识别、语义分析相关算法研究及业务应用落地；
利用机器学习、数据挖掘技术进行文本挖掘，负责领域行业知识图谱构建及其在对话bot中应用落地。
岗位要求：
研究生及以上学历，计算机相关专业；
扎实的数据结构和算法功底，精通C/C++，熟悉python、Java等编程语言；
熟悉分词、词性标注、命名实体识别、文本分类、聚类等常用NLP算法，Deep Learning for NLP研究背景者优先；
熟悉知识图谱中文本挖掘算法，有Linux开发经验，熟悉Hadoop、Spark等大数据计算平台；
有搜索引擎、对话系统、语音助手项目研究背景者优先；
对以上工作内容具有激情，善于沟通，有团队精神。

"
高级/资深语音算法工程师,30k-40k,新东方教育行业研究院,"30k-40k,经验3-5年,硕士","移动互联网,教育 / B轮","
职位描述：

岗位职责：
1、 负责语音识别/语音合成/语音评测及其他语音信号处理相关系统及算法的研究工作；
2、 负责语音项目相关功能模块的开发与效率优化；
3、 负责语音项目相关工具的维护，相关工具文档的撰写；
4、 负责教育产品部分的服务支持工作；
5、 负责语音相关专利的申请。

任职需求：
1、 计算机、信号与信息处理、自动化、语音识别，模式识别以及相关专业硕士以上学历；
2、 模式识别、语音识别相关领域三年以上的工作经验；
3、 对语音相关新技术敏感，有较强的创新意识与责任感，语音相关领域英文文献阅读无障碍，具备中英文学术论文的调研能力，有从事研究型项目的经历；
4、 熟悉Linux开发环境，具备良好的C/C++, Python 编程能力；
5、 熟悉RNN、CNN等深度学习算法及其常用工具如Kaldi、TensorFlow、Caffe、CNTK等；
6、 有语音相关方向较丰富的实际系统研究和开发经验者优先考虑。

"
语音算法研究,25k-30k,中移在线服务有限公司,"25k-30k,经验3-5年,硕士",移动互联网 / 不需要融资,"
职位描述：

1、负责语音识别技术的声学模型、信号处理、语音识别、情绪识别等相关算法的研究；
2、负责语音合成相关算法的研究；
3、负责可配置化语音交互算法的研发；
4、负责智能语音客服应答系统的架构设计与系统实现。


教育：全日制硕士或以上学历；
知识：具备计算机软件、数据挖掘，机器学习，模式识别，信号处理等相关专业知识；
技能：精通信号处理、语音识别核心算法相关的研究、开发和应用经验；熟悉某一种或几种脚本语言，具备良好的C/C++编程基础，有一定的项目经验；有过开源语音识别工具的使用经验者优先；对数据结构和算法设计有较为深刻的理解；
经验：3年以上语音算法研发经验；

"
