jobname,money,company_name,p_bot,industry,job_bt
计算机视觉/深度学习研发工程师,25k-50k,百度,"25k-50k,经验3-5年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

工作职责 - 负责传统医学影像分析算法的研发，例如三维医学影像的预处理，感兴趣区域（ROI）的提取等；基于图像处理和图形学的三维模型的分析，交互，形变，分类等；医学影像分析中的检测，分割，配准算法等。  - 负责基于深度学习的医学影像分析算法的研发，工作内容包括但不限于：适用于二维/三维医学影像的卷积神经网络，基于深度神经网络的二维/三维图像识别、分割、检测算法，适用于自然语言处理（中文或英文）的循环神经网络，基于循环神经网络的图像与文本数据的融合与检索等。  职位要求 - 精通Linux下C/C++编程，Python编程  - 熟悉深度学习相关算法原理，熟悉深度学习常用类库  - 了解或熟悉VTK和ITK等医学影像类库 - 有计算机视觉、机器学习或医学影像分析等方面相关研发经验  - 有在Linux下单机多GPU或多机多GPU方面编程经验者优先  - 对于研究员职位，有在计算机视觉（CVPR，ICCV，ECCV，PAMI），机器学习（ICML，NIPS，ICLR）和医学图像分析（MICCAI，IPMI，TMI，MedIA）等相关会议或杂志发表深度学习相关论文者优先

"
深度学习工程师,25k-50k,zilliz,"25k-50k,经验1-3年,本科","企业服务,数据服务 / A轮","
职位描述：

岗位描述：
负责深度学习算法的架构、设计、开发和测试

岗位要求：

计算机相关专业本科以上学历
2年以上应用深度学习算法开发商业项目经验
熟练掌握C/C++和Python
有1年以上TensorFlow使用经验，或者掌握其他至少一种深度学习框架(Caffe、MxNet、Theano、Torch中任一种)
会使用git进行代码协同管理
具备良好的文档编写能力
有很强的逻辑思维能力、独立解决问题能力和学习能力


有以下经历者优先：

985/211高校
有ACM等大赛经历
有CUDA并行编程及调优经验
在github发布或参与过其他开源项目
在技术博客或者论坛中发表文章


"
深度学习研究员(深圳),10k-20k,平安科技,"10k-20k,经验不限,本科",金融 / 不需要融资,"
职位描述：


岗位职责： 1.从事前沿人工智能、深度学习技术研发 2.从事大规模深度学习、计算视觉、图像处理、语音识别、声纹识别、语义理解等的算法和系统研发 3.设计并实现基于CUDA的分布式深度学习系统
岗位要求： 1.重点大学硕士及以上学位 ，博士优先，要求本硕博211以上或者海外高校 2.对在以下至少一个领域有深入的研究： （1）统计机器学习（如深度神经网络、Boosting、图模型、概率统计、最优化方法等） （2）计算机视觉（如图像识别理解、人脸检测识别、目标检测和跟踪、OCR、增强现实、图像质量评价、图像分割增强等） （3）语音识别和自然语言理解  3.熟悉和掌握C/C++和脚本语言编程(如Shell, Python, Perl等)  4.熟悉大规模并行计算的基本原理并具有实现并行计算算法的基本能力 5.有深度学习/视觉技术研发/异构计算/语音识别/信号处理等相关实践经验者优先 6.具有良好的沟通能力，和良好的团队合作精神 7.有海外留学经历着优先考虑
应届生,往届生和实习生均可。

"
机器学习,15k-30k,Udesk－企业级智能客服平台,"15k-30k,经验1-3年,本科",其他 / B轮,"
职位描述：

职位描述：
+ 企业服务领域智能化场景的业务分析、数据建模和数据优化。


任职要求：
+ 1年以上相关工作经验，有落地的产品；
+ 优秀的业务理解、目标制定、沟通能力；
+ 精通机器学习算法，丰富的数据分析、挖掘、建模经验，有NLP经验更佳；
+ 有TensorFlow/PaddlePaddle等深度学习工具经验；
+ 良好的开发能力（SQL/Java/Python/R/Scala等），了解大数据开发平台（Hadoop/Hive/Spark/Storm)。

职位亮点：
Udesk是国内领先的企业级智能客服平台，拥有数千家企业用户，为企业提供了一套集智能问答、即时通讯、VoIP、工单、知识库、数据分析为一体的完整的客服系统解决方案。
Udesk知名客户有海底捞、星巴克、凯撒旅游、中青旅耀悦、金山WPS、每日优鲜、58转转、宝洁等。覆盖了餐饮、本地生活、旅游、O2O、企业服务等行业。
Udesk去年6月完成B轮1亿人民币融资，投资方为君联资本、DCM。公司收入增长迅速，有大量的付费用户并开始盈利。
Udesk前端用Ember.js，后台用Java、Ruby、Go。日接口调用量超过200,000,000次。

"
网页搜索-深度学习资深研究员,20k-40k,搜狗,"20k-40k,经验3-5年,本科","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】网页搜索项目，承载着PC及WAP的网页搜索，直接服务数亿中国网民。在这里有深厚的技术积淀，有浓郁的技术氛围，可以学到很多核心的技术。在这里，我们还可以一起探索社交搜索和知识图谱，让搜索变得更有趣与更智慧。同时，我们也拥有很多创新的机会，为用户提供更好更有趣的搜索体验。【项目亮点】公司级战略重点项目、海量数据支撑、服务数亿用户。【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。【岗位职责】1.负责深度学习技术研发工作，探索学术界和业界前沿算法和技术，将深度学习方法；2应用到自然语言处理、网页搜索等项目，提升各项目整体效果。
【任职条件】
1.在深度学习领域有较深的理论研究和实践经验，熟悉常见深度学习模型及其应用方法，如DNN、CNN、RNN、LSTM等，有搜索或文本处理相关领域经验者优先；2.计算机、数学或统计等相关专业硕士及以上学历，两年以上工作经验；3.优秀的学习能力和沟通能力，有高度责任感，具备技术研发热情和团队协作精神。

"
深度学习工程师,8k-16k,极验,"8k-16k,经验1-3年,硕士","信息安全,数据服务 / B轮","
职位描述：

岗位职责：
专注于人工智能技术方向，学习和优化各种深度学习模型。
深耕于验证码安全行业，做互联网的防火墙的安全研究员。

职位诱惑：
带你深入互联网安全行业，见识千奇百怪的黑灰地带。
掌握黑科技，成为细分领域的知名人物。
和黑灰产不断做搏斗，捍卫互联网安全。

基本要求：
计算机、自动化、数学等相关专业硕士及以上学历，优秀本科生也可。
爱好编程。熟悉Python编程语言的程序设计和科学计算。
熟悉Linux操作系统的基本操作。
熟悉流行的机器学习框架的程序设计。
熟悉基本的深度学习算法及其数学原理。了解CNN基本原理和应用。
具备良好的英语读写能力，英语四级。

优先技能：
会使用Python进行科学计算，熟悉使用numpy等科学计算框架优先。
熟悉Ubuntu环境下基本操作及编程者优先。
熟悉Tensorflow，Keras并能独立完成一些应用者优先。
具有图像/视频分析、智能目标检测、特征识别和目标行为分析相关背景者优先。
在深度学习相关方向知名国际会议发表过论文者优先。
欢迎有志者过来加入我们。如果在校生能够保证一定的出勤时间，也会接收实习生。

"
深度学习工程师,20k-40k,数美,"20k-40k,经验1-3年,本科","企业服务,数据服务 / B轮","
职位描述：

职位描述：
1、从事自然图像分类，人脸检测、识别，文本识别（OCR）等相关领域的算法、模型研发
2、优化识别引擎、提高识别效率及成功率； 
 
 
任职要求:
1、计算机、电子或数学等相关专业
2、有扎实的数学基础，具备模式识别、图像处理、机器学习等基础知识
3、熟悉图像处理、模式识别算法，对深度学习算法有深入理解； 
4、有过ocr、人脸识别或其他图像识别相关工作或研究经验者优先；
5、对技术充满热情，注重创新性思维，并能逐步在业务中落地；
 
公司福利待遇：
有竞争力的薪酬
期权奖励
五险一金+商业保险
午餐+晚餐补助
交通+通讯+电脑补贴
结婚+生育+丧葬+住院礼金
伯乐奖金
年假8天起+带薪病假
年度体检、零食畅享、团队建设、生日会、弹性办公

【关于数美】www.ishumei.com
【关于数美】数美（全称北京数美时代科技有限公司）成立于2015年6月，是一家专业的大数据科技公司。数美依托先进的核心AI技术和海量的数据基础，致力于解决多场景欺诈问题，为客户提供专业、可信赖的服务。团队均来自百度、阿里、腾讯、360、小米等顶尖互联网公司，在大数据、人工智能、机器学习、金融风控等领域有着丰富的实践经验。目前，业务已覆盖金融、支付、直播、社交、电商、O2O等为代表的多个行业领域，其中包括中信银行、用钱宝、人人贷、51信用卡、360、小米、58同城、爱奇艺、熊猫直播、花椒、唱吧等知名企业，截止到2017年6月，服务客户突破1000家。作为大数据反欺诈专业品牌，数美将持续挖掘数据价值，为金融机构、互联网企业提供智能、创新的一站式反欺诈综合解决方案

…………………………………………………………………………
了解更多
数美公司介绍
https://www.ishumei.com/aboutUs/introduction.html 
数美团队介绍
https://www.ishumei.com/aboutUs/team.html 
数美产品介绍
https://www.ishumei.com/product/creditFengkong.html 
数美解决方案介绍
https://www.ishumei.com/solution/finance.html

"
深度学习,30k-50k,网易,"30k-50k,经验3-5年,硕士","电子商务,移动互联网 / 上市公司","
职位描述：

工作内容：使用深度学习技术提高效果广告投放的精准度，提高网易传媒广告系统的点击率、转化率和变现能力岗位要求：1， 熟悉常见的人工智能算法和数据挖掘技术2， 掌握深度学习的基本理论和业界最新实践动态3， 熟悉tesnsorflow等深度学习的计算框架4， 精通开源分布式机器系统者优先， 有1年以上广告/推荐算法工作经验者优先

"
深度学习工程师,15k-30k,华海乐盈,"15k-30k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

岗位职责:
1、利用深度学习算法进行大规模数据的序列模型建模
2、研发基于深度学习的商业应用
3、关注业内深度学习相关的研究，推进新算法在文本领域的应用
任职要求:
1、深度学习、自然语言处理相关专业背景，对深度学习算法有一定的实践经验；
2、需对LSTM、GRU、CNN熟悉，对seq2seq模型，attention机制，梯度下降等相关概念有了解
3、熟悉Python编程，能够利用脚本语言实现模型
4、有Tensorflow、PyTorch等深度学习框架使用经验者优先
5、熟悉GPU编程、熟悉GPU算法优化者优先
6、具有良好的沟通能力，和良好的团队合作精神
 
注：团队具备强大的资金支持，以及中科院合作的背景，薪资从优，欢迎对AI有极高兴趣的人士

"
深度学习专家/深度学习工程师,30k-60k,航仕科技,"30k-60k,经验3-5年,本科","移动互联网,O2O / C轮","
职位描述：

工作要求

1、本科或以上学历，计算机或者模式识别专业等相关专业；

2、掌握机器学习/深度学习等相关知识，有该领域算法的研究或开发经验；

4、熟悉神经网络的各种模型，如：深度神经网络，卷积神经网络，递归神经网络等；

5、熟悉统计学习算法及模型（如支持向量机、Boosting等）

6、熟悉深度学习的开源框架，如Theano,caffe,pylearn2,Keras等；

8、具有较强的自我驱动能力和足够的自信心，崇拜技术，并热衷于改变世界；

7、有图像识别理解，人脸检测识别、目标检测和跟踪项目经验的优先。



*leader全部来自于BAT类型的公司，年底不少于16个月，同等技术水平薪酬待遇广东省排名前3.



*我们对学历有硬性要求，除非有知名互联网公司背景，不然最少本科，好学历有加分！



*除了互联网公司，我们也欢迎华为，三星，小米等有底层经验的人选。

"
机器学习,25k-45k,好大夫在线,"25k-45k,经验不限,本科",医疗健康 / D轮及以上,"
职位描述：

工作职责：1. 用机器学习、文本挖掘等技术，对结构化和非结构化数据进行挖掘，发现其潜在关系，指导医疗大数据应用落地；2. 构建通用的分布式环境下机器学习系统，快速支持算法应用；3. 参与文本意图分析，包括文本分类和聚类，拼写纠错，实体识别与消歧，中心词提取，短文本理解等；4. 探索医疗AI领域。工作要求：1. 计算机/通信等相关专业，硕士及以上学历，有较好的理论基础和快速的学习能力；2. 熟练掌握TensorFlow，pyTorch，Caffe，HTS等社区开源工具中的一种及以上；3. 对常用的机器学习/深度学习算法有深入理解，例如：LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等；4. 熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python等；5. 有NLP或图像领域的工作或研究经验，搭建过实际线上系统者优先；6. 表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。

"
深度学习专家,20k-40k,新浪微博,"20k-40k,经验5-10年,硕士",移动互联网 / 上市公司,"
职位描述：

岗位要求：
1、负责深度学习及高性能计算的相关研究及开发；
2、基于深度学习技术，解决图片分析等业务问题；
岗位职责：
1、计算机或相关专业硕士以上学历；5年以上深度学习相关研究或开发经验；
2、具备良好的编程能力和代码风格，熟悉C/C++或者JAVA开发；具备Unix/Linux环境开发经验，并至少掌握一门脚本语言；
3、熟练使用如下深度学习框架之一(cafee,theano,touch，deeplearning4j等)，了解深度学习框架（tensorflow,CNTK,MXNet）的实现更佳；
4、精通深度学习算法原理，对机器学习梯度优化算法有较深了解；
5、优秀的分析和解决问题的能力，对挑战性问题充满激情；良好的团队合作精神，较强的沟通能力；
【符合以下条件者优先考虑】
1、在相关方向知名国际会议发表过论文者优先；
2、有知名互联网公司工作经历；

"
深度学习工程师,8k-16k,魅瞳科技,"8k-16k,经验3-5年,本科",数据服务 / 天使轮,"
职位描述：

基本要求：
1、对人工智能技术和应用有强烈的兴趣，对AI的行业发展和现状有自己独到的认知；
2、有强烈的事业心，自我驱动型；
3、充满事业正能量；
岗位职责:
研究深度学习领域的前沿算法，应用于语言学习领域；
搭建自适应学习系统帮助用户提高学习效率。
任职资格：
基础扎实，有良好的算法基础；
对新技术敏感，喜欢探索，有较强的创新意识与责任感；
使用过 TensorFlow, Caffe, Torch, MXNet 等深度学习框架；
有较强的工程能力，精通 C/C++/Python 等某一种编程语言，有生产环境下智能系统开发或大规模数据处理经验者优先。
薪酬福利待遇：工资+绩效奖金+相关福利
1、 入职即为员工购买五险一金。
2、 每年评选优秀员工以及最大贡献奖，除发放奖金外，还将根据奖项调整工资；
3、 公司提供带薪年假，国家规定的各种节假日；
4、 不定期的团建活动；加班宵夜；
5、 每年至少一次调薪机会。
更广阔的平台，更有活力的团队，更大的施展空间，最大化的实现你的自身价值。来吧！如果你对人工智能、互联网、高科技充满兴趣，如果你追求极致、简单可靠，那么，欢迎加入我们！

"
深度学习系统工程师,17k-30k,新浪爱彩,"17k-30k,经验3-5年,硕士",文化娱乐 / A轮,"
职位描述：

岗位职责：
1、负责机器学习、深度学习算法模型的调优。
2、负责机器学习平台的搭建；
3、负责为NLP、图像处理、语音识别等领域提供算法训练和模型调优

任职要求 ：
1、硕士或以上学历，计算机或者模式识别专业等相关专业；
2、掌握机器学习/深度学习等相关知识，有该领域算法的研究或开发经验；
4、熟悉神经网络的各种模型，如：深度神经网络，卷积神经网络，递归神经网络等；
5、熟悉统计学习算法及模型（如支持向量机、Boosting等）
6、熟悉深度学习的开源框架，如Tensorflow, caffe, Theano, pylearn2, Keras等；
7、在自然语言/图形图像/语音识别领域有丰富的研发调优经验者优先；
8、具有较强的自我驱动能力和足够的自信心，崇拜技术，并热衷于改变世界。

"
深度学习算法工程师,25k-50k,京东商城,"25k-50k,经验不限,硕士",电子商务 / 上市公司,"
职位描述：

工作职责： (1) 研发机器学习和深度学习新算法，包括但不限于：网络结构设计、优化算法设计、强化学习、迁移学习、降维、核方法、稀疏化。 
(2) 与实际问题结合，提出综合解决方案。            

任职资格: 1. 计算机及相关专业的硕士及以上学历，博士优先。 
2. 精通一个深度学习框架（Tensorflow, Caffe, or MXnet）。 
3. 优秀的编程实现能力，精通一门编程语言（C/C++, Java, or Python）。 
4. 良好的分析问题和解决问题能力。 
5. 良好的团队协作能力。            

"
机器学习/深度学习/算法工程师,10k-15k,顶点软件,"10k-15k,经验不限,本科","移动互联网,企业服务 / 不需要融资","
职位描述：

工作职责：
从事前沿数据科学研究，深度学习算法研发。
任职资格：
1、本科及以上学历，计算机、数学相关专业；
2、熟悉java或者c ；熟悉一种或多种脚本语言（shell/python）；
3、具有良好的算法基础和编程功底；
4、熟悉机器学习相关知识理论，有大规模机器/深度学习开发和应用经验优先；
5、了解hadoop/spark等；
6、了解caffe/tensorflow/gpu/mlib等；
7、了解数据挖掘、推荐系统、策略优化等。

"
深度学习系统工程师,28k-40k,航仕科技,"28k-40k,经验3-5年,本科","移动互联网,O2O / C轮","
职位描述：

工作要求
1、本科或以上学历，计算机或者模式识别专业等相关专业；
2、掌握机器学习/深度学习等相关知识，有该领域算法的研究或开发经验；
4、熟悉神经网络的各种模型，如：深度神经网络，卷积神经网络，递归神经网络等；
5、熟悉统计学习算法及模型（如支持向量机、Boosting等）
6、熟悉深度学习的开源框架，如Theano,caffe,pylearn2,Keras等；
8、具有较强的自我驱动能力和足够的自信心，崇拜技术，并热衷于改变世界；
7、有图像识别理解，人脸检测识别、目标检测和跟踪项目经验的优先。

*leader全部来自于BAT类型的公司，年底不少于16个月，同等技术水平薪酬待遇广东省排名前3.

*我们对学历有硬性要求，除非有知名互联网公司背景，不然最少本科，好学历有加分！

*除了互联网公司，我们也欢迎华为，三星，小米等有底层经验的人选。

"
深度学习研发工程师,20k-40k,新浪微博,"20k-40k,经验1-3年,硕士",移动互联网 / 上市公司,"
职位描述：

岗位职责：
1.负责从事深度学习框架搭建，包括机器学习、图像处理等的算法和系统研发;
2.支持公司相关产品深度学习相关研究；
3.展开机器学习/深度学习等相关领域研究和开发工作；
4.能够熟练的使用Caffe、Tensorflow、Theano、Torch等任一种主流的深度学习框架，并深刻了解内部机制；
5.编码和团队协作能力强，能够独立支撑一个研究方向，勇于挑战和创新，工作主动性强。
岗位要求：
1.计算、机器学习、图像识别或模式识别等相关专业硕士及以上学历；
2.在深度学习领域有较深的理论研究和实践经验，2年以上工作经验；
3.精通C++及Python等脚本语言，有较大型项目开发经验；
4.有深度学习相关经验，有RNN，CNN或LSTM等模型训练经验，熟悉常用的深度学习软件（如caffe，theano等）者优先；熟悉CUDA相关编程者优先；
5.善于解决和分析问题，富有想象力和学习能力，良好的团队合作精神，有创造性思维。

"
深度学习（广州）,13k-26k,图普科技（深度学习图像识别云）,"13k-26k,经验不限,硕士","移动互联网,数据服务 / A轮","
职位描述：

岗位职责：
1.展开机器学习/深度学习等相关领域研究和开发工作； 
2.从事深度学习系统开发工作（包括机器学习、图像处理等的算法和系统研发）

岗位要求：
1.机器学习/模式识别等相关专业硕士；
2.熟悉linux，c++，python以及后端服务器开发；
3.在深度学习领域有一定实践经验；
4.善于解决和分析问题，富有想象力和学习能力，良好的团队合作精神。有创造性思维，有推进人工智能的理想和使命感；

a.写过或较深入参与过深度学习框架开发者优先；
b.在ML/DL方向知名国际会议期刊发表过论文者优先；

"
深度学习平台工程师,20k-35k,OPPO,"20k-35k,经验不限,不限",移动互联网 / 不需要融资,"
职位描述：


岗位职责：
1. 大规模深度学习平台建设与维护，支持深度学习网络模型训练。
2. 在图像，语音识别等AI方向进行探索&价值落地。
招聘要求：
1、熟悉DNN、CNN、LSTM等神经网络模型，并掌握其原理。
2、扎实的计算机基础，对算法和数据结构有深入应用经验。
3、熟练掌握 python及C++或者JAVA两种及两种以上开发语言。
4、熟悉常用深度学习开源框架，如MXNet、TensorFlow、Caffe，有较深入的源码研究和一定的实践经验。


"
深度学习工程师,30k-50k,海深科技,"30k-50k,经验1-3年,硕士","移动互联网,电子商务 / A轮","
职位描述：

岗位要求：
1.深入了解机器学习算法，CNN， RCNN 等网络的应用，以及优化技术。
2.熟悉以下深度学习的框架应用中的任意一种：Caffe, Torch, TensorFlow，MXNet。
3.熟悉数据结构和算法，有一定的代码能力，python, C, Java
4.有图像识别算法，以及GPU计算相关经验的优先考虑

公司介绍：
我们是一个做图像识别和智能视频行为分析的创新技术公司，为零售行业提供智能解决方案。视频行为分析是人工智能领域最前沿的应用领域，有巨大的市场应用场景。我们在深度学习领域有世界前沿性的研究成果，为京东，小红书，搜狗，百联集团等著名企业提供技术服务。创始合伙人来自硅谷，有10年以上的研发经验。创始团队来自国内外知名学府：清华，上海交大，佐治亚理工，宾夕法尼亚大学，加州伯克利等高等院校，并曾在Google, Yahoo!, Baidu 等互联网公司担任核心技术岗位。

"
深度学习工程师,15k-30k,有鱼金融科技,"15k-30k,经验不限,本科","移动互联网,金融 / B轮","
职位描述：

岗位职责：
1、利用深度学习技术进行前沿人工智能技术研发；
2、负责图像识别、语义理解、语音识别相关的算法研究；
3、负责人工智能算法项目实施及优化；
4、对业界新应用和技术进展进行跟踪研究
5、负责或参与AI团队的建设和管理。

工作要求：
1、本科及以上学历，计算机、数学、统计等相关专业优先；
2、精通人工智能领域相关理论和算法，并具备丰富的项目实践经验；
3、熟悉大规模数据分析技术，掌握机器学习的相关技术 ； 
4、熟悉最新的深度学习和机器学习算法，精通自然语言处理者优先；
5、具有快速学习能力，能够高效使用各种新的技术和框架；
6、工作主动性强，勇于挑战和创新；
7、有带团队经验和能力，沟通表达能力和分析解决问题能力强；
8、在CVPR、 ECCV、 NIPS等计算机视觉顶级会议上发表过论文者优先考虑。

"
机器学习,25k-50k,尚德机构,"25k-50k,经验3-5年,本科",教育 / B轮,"
职位描述：


工作职责:  
    1、负责尚德研发算法研发（低质内容识别、优质内容分级、人机推优等）
    2、研究数据挖掘或深度学习领域的前沿技术,并用于实际问题的建模和优化     
 职责要求:  
    1、本科以上学历，自考本科优先  计算机或相关专业，知名互联网公司或人工智能公司优先
2、熟悉常用的机器学习算法模型，有策略方面的研发经验  
    3、熟悉linux下的C/C++编程，或python、shell等脚本编程    
    4、良好的逻辑思维能力，优秀的分析和解决问题的能力  
    5、良好的团队合作精神，敢于接受挑战，追求卓越 
    6、有数据挖掘、算法，深度学习，个性化推荐等相关工作经验者优先 

"
深度学习-讲师,15k-30k,慕课网,"15k-30k,经验1-3年,不限","移动互联网,教育 / 不需要融资","
职位描述：

慕课网招募兼职讲师，主要负责创作视频教程的创作。

要求：

有丰富的公司项目经验，熟练应用TF等框架；

热爱分享，逻辑思路清晰，普通话标准，语言表达流畅，合作精神佳者优先

"
深度学习工程师,20k-30k,奇点汽车,"20k-30k,经验不限,硕士","移动互联网,硬件 / C轮","
职位描述：

工作职责：
1. 负责计算机视觉算法和深度学习算法的前沿技术的研发工作。
2. 负责物体检测（行人、车辆、通用目标）、分类、跟踪、识别、图像理解、图像质量评估和增强，视频分析等前沿技术研发和实现。
任职资格：
1. 图像处理、模式识别、机器学习相关专业本科以上。
2. 在深度学习、统计机器学习、计算机视觉和最优化方法等方面有较深入的研究。
3. 熟悉物体（行人、车辆、人脸、通用目标）检测、跟踪与识别算法。
4. 熟悉图像理解（分类、分割等）、视频分析算法。
5. 熟悉cnn，rcnn，frcnn，boost，svm其中至少一种，并且有实战经验
6. 动手能力强，熟练掌握CCPythonMatlab语言，有较强的算法分析和实现能力
7. 精通Caffe、MxNet、Tensorflow、Cudaconvnet、Torch等任一种深度学习开源框架者优先。
8. 熟练阅读相关英文论文和专利，并能快速编程实现；

"
机器学习,10k-20k,瞬联软件科技（北京）有限公司,"10k-20k,经验不限,硕士","移动互联网 ,企业服务 / 不需要融资","
职位描述：

【工作职责】
-参与机器学习相关项目的开发测试工作
-从C/C++开发做起，后期转向做机器学习

【职位要求】
-计算机或计算机相关专业硕士及以上学历，在校/应届生/有海外留学经验优先考虑
-扎实的Linux/Unix平台上的C/C++编程基础，了解网络编程、多线程编程、通信网络协议
-扎实的算法和数据结构基础，对机器学习常用算法有了解
-有擅长的脚本语言，如shell、python等
-了解大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术
-良好的抗压能力，能应对项目中的各种挑战
-具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题
-有强烈的上进心和求知欲，善于学习新事物，对技术充满激情
-具有良好的沟通表达能力、团队合作意识

"
深度学习,30k-50k,水木智娱,"30k-50k,经验1-3年,本科",游戏 / A轮,"
职位描述：

职位描述：
基于业务数据，进行特征提取，建立、测试、调优分析模型
 
职位要求：
1. 计算机，数学等相关专业本科，硕士，博士
2. 具有1年以上NLP、机器学习/深度学习相关工作经验，研究生及以上学历
3.熟悉Python
4.熟悉tensorflow

"
深度学习数据专员,6k-8k,地平线机器人,"6k-8k,经验不限,本科","移动互联网,硬件 / C轮","
职位描述：

工作职责:• 负责项目数据需求管理• 负责数据采集工作计划与跟踪• 数据收集、分类与整理• 标注任务下发与管理，标注数据质量验收• 协助数据挖掘以及相关图像处理工作任职资格:• 本科及以上学历，专业不限，对人工智能行业有兴趣• 熟悉Excel、Word、Viso等Office软件，对数据可视化有研究的加分• 思维严谨，逻辑清晰，做事有条理有计划• 工作仔细认真，很好的团队沟通与合作• 若有Python、Linux、编程经验者更好

"
机器学习,20k-40k,宜信,"20k-40k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

岗位要求：
熟悉机器学习相关算法以及各种深度学习模型，能够基于开源架构，快速上手解决业务问题。
1、可以通过tensorflow，keros等框架对现有项目中的图像分类，图像识别部分模块的持续优化，或者开发新的模块
2、在文本分析和挖掘方面，应用深度学习模型，完善自然语言理解，情感分析等相关工作。
3、参与并支持，公司在智能问答领域相关的项目，深度学习方面的工作。

加分项：
+对于卷积神经网络相关算法有深入理解
+有基于主流模型架构根据业务做模型调优和改善的经历和经验

任职资格：
1、数学或者计算机专业，985院校本科及以上学历；
2、掌握计算机视觉和图像处理基本算法，对图像分割、特征提取、分类器识别有较深入研究；有计算机视觉、图像处理、机器学习等方面的项目经历。
3、具有强烈的质量意识，工作认真、细致、有耐心，有良好的团队协作意识 ，乐于接受挑战，思路清晰，善于钻研思考；
4、精通JAVA、Python或其中的一种。具备良好的代码书写规范和文档编写能力；对于图像识别的相关算法能够用计算机语言进行很好的实现。

"
深度学习应用研发工程师（上海）,20k-40k,腾讯,"20k-40k,经验1-3年,硕士","移动互联网 ,游戏 / 上市公司","
职位描述：


工作职责：
负责开发基于深度学习的高性能图像与视频处理算法，以应用于智能视频分析、机器人导航等领域；
探索智能视频监控、智能交互机器人、增强现实等领域。典型的算法包括但不限于人脸检测、人脸特征点定位、人脸识别、人头检测、人体检测、特征点检测与跟踪等。
   


工作要求：
硕士及以上学历，二年以上工作经验；
编程功底扎实，熟悉C/C++或者python；
有基于深度学习、计算机视觉的图像处理经验；
有GPU（CUDA或者OpenCL）编程与优化经验;
有计算机视觉算法移植背景者优先；
良好的沟通能力和团队协作能力。
   


"
智能驾驶-计算机视觉算法/深度学习算法研究员,20k-40k,搜狗,"20k-40k,经验1-3年,硕士","移动互联网,数据服务 / C轮","
职位描述：

工作职责：1. 负责计算机视觉算法和深度学习算法前沿技术的研发工作2. 负责手势识别、唇语识别、OCR等相关算法的研发以及产品化落地3. 负责车载设备中视觉算法的长期研发和迭代以及产品化落地
任职条件
1. 985、211 院校计算机相关专业硕士、博士毕业2. 熟悉机器学习的基本方法(降维、分类、回归等)3. 熟悉深度学习原理和基本模型、熟练使用TensorFlow、Caffe、Pytorch等常用深度学习工具，并能够灵活地解决实际问题4. 熟悉计算机视觉和图像处理的常用方法(物体检测、跟踪、分割、识别等)5. 有较好的工程实现能力，有将算法落地到实际的产品的经验6. 对计算机架构有深刻的认识，能够开发高性能、实时运行的图像处理软件7. 有大规模图像处理经验的优先8. 有图像领域的顶级论文者优先

"
