jobname,money,company_name,p_bot,industry,job_bt
机器学习工程师,20k-40k,茄子快传,"20k-40k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

职位描述：
1.分析挖掘产品数据，帮助产品设计、运营及优化；
2.负责团队大规模机器学习算法的研发和应用；
3.通过模型等挖掘数据潜在价值，支持广告及推荐系统。
任职要求：
1. 统招计算机或软件相关专业，本科及以上学历；
2. 精通数据挖掘、机器学习等相关模型及算法，熟悉数据挖掘方法；
3. 熟练使用java/R/python等开发语言；
4. 熟练使用hadoop，hive，spark等工具；
5. 具有数据挖掘、机器学习、推荐系统、广告系统等相关经验。

"
机器学习工程师,20k-40k,数美,"20k-40k,经验1-3年,本科","企业服务,数据服务 / B轮","
职位描述：

360、小米、百度等顶级互联网公司联合投资，顶级大数据公司
 

岗位职责：
1、基于数美海量数据进行数据建模与分析
2、对海量数据进行feature selection, combination等feature engineering工作 
3、针对海量用户行为数据，构建用户兴趣属性，金融属性画像，欺诈属性等多维度画像 
4、基于海量画像数据，构建金融风控，互联网反作弊，精准营销，垃圾内容等模型和服务

职位要求：
1、硕士及以上学历，机器学习或统计学习建模领域拥有实际工作经验；
2、良好的逻辑思维能力，能够从海量数据中发现有价值的规律，熟悉大规模数据挖掘、机器学习等基本算法；
3、编程基础扎实，熟悉算法数据结构，有超过2年以上C++或Python开发经验  
4、有金融模型、广告算法、推荐算法等相关领域研究或实践经验者优先；
5、 踏实勤奋，自我驱动  
 

公司福利待遇
有竞争力的薪酬
期权奖励
五险一金+商业保险
午餐+晚餐补助
交通+通讯+电脑补贴
结婚+生育+丧葬+住院礼金
伯乐奖金
年假8天起+带薪病假
年度体检、零食畅享、团队建设、生日会、弹性办公


数美领先的大数据技术、产品与服务提供商
我们正在经历一个IT到DT的变革时代。大数据已经渗透到各个环节，各个角落。
这个世界，就是掩藏在表象之下，被数据所揭示的世界！
数美依托积累的海量数据、科技前沿技术， 极致的工匠精神和对数据的深度理解，提供领先的大数据产品与服务。 
我们正在寻找不平凡的你，和我们一起“发现数据之美”
欢迎投递简历

【关于数美】www.ishumei.com
      数美由百度、小米、360等顶尖互联网公司联合投资的大数据公司，致力于利用人工智能技术和海量数据解决金融、互联网等领域广泛存在的欺诈问题，先后推出了信贷反欺诈、内容反欺诈、行为反欺诈等系列产品，      
     目前已服务数百家客户，覆盖直播、金融、支付、社交、电商、游戏、O2O等行业。其中包括中信银行、360、小米、58同城、爱奇艺、酷狗、用钱宝、点融、挖财、闪银、熊猫TV、花椒、唱吧等知名企业，并与腾讯云、金山云、七牛云等云服务提供商展开深度合作。
    数美的创始人唐会军在搜索、安全、语音识别等大数据领域拥有十余年研发经验，曾历任百度系统技术负责人、360高级技术总监等职位。创始团队均来自百度、360、小米、宜信、FICO等知名互联网公司，数美核心团队是国内最早一批从事大数据平台与应用研发的团队，曾负责过的大数据平台规模居全球前十。国际顶尖反欺诈技术，拥有十余项专利，同时在安全，反作弊、推荐，广告，语音识别等领域有着丰富的大数据成功应用经验。
           www.ishumei.com

"
机器学习/数据挖掘工程师,20k-40k,百度,"20k-40k,经验不限,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

工作职责
-负责路线检索和排序的合理性 
-分析现有召回和排序模型，提升路线规划合理性 
-挖掘路线权重、用户偏好，优化现有排序模型 
-挖掘和学习用户行为，提升推荐的满意度

任职资格
-计算机、或其他信息类专业的本科及以上学历 
-熟悉数据挖掘、机器学习算法，有2年以上相关经验
-熟悉linux、C/C++编程，python、shell或其他脚本语言 
-优秀的逻辑分析和总结能力，善于解决问题和分析问题 
-对工作有责任心，良好的沟通和团队合作能力

"
机器学习,15k-30k,Udesk－企业级智能客服平台,"15k-30k,经验1-3年,本科",其他 / B轮,"
职位描述：

职位描述：
+ 企业服务领域智能化场景的业务分析、数据建模和数据优化。


任职要求：
+ 1年以上相关工作经验，有落地的产品；
+ 优秀的业务理解、目标制定、沟通能力；
+ 精通机器学习算法，丰富的数据分析、挖掘、建模经验，有NLP经验更佳；
+ 有TensorFlow/PaddlePaddle等深度学习工具经验；
+ 良好的开发能力（SQL/Java/Python/R/Scala等），了解大数据开发平台（Hadoop/Hive/Spark/Storm)。

职位亮点：
Udesk是国内领先的企业级智能客服平台，拥有数千家企业用户，为企业提供了一套集智能问答、即时通讯、VoIP、工单、知识库、数据分析为一体的完整的客服系统解决方案。
Udesk知名客户有海底捞、星巴克、凯撒旅游、中青旅耀悦、金山WPS、每日优鲜、58转转、宝洁等。覆盖了餐饮、本地生活、旅游、O2O、企业服务等行业。
Udesk去年6月完成B轮1亿人民币融资，投资方为君联资本、DCM。公司收入增长迅速，有大量的付费用户并开始盈利。
Udesk前端用Ember.js，后台用Java、Ruby、Go。日接口调用量超过200,000,000次。

"
数据挖掘/机器学习工程师,25k-35k,360,"25k-35k,经验3-5年,本科","移动互联网,游戏 / 上市公司","
职位描述：

【奇虎360搜索团队】【机器学习/数据挖掘工程师】-北京
工作职责：
负责query意图分析、排序模型优化、用户行为挖掘、页面质量分析等工作，持续提升网页搜索结果质量。
 
职位要求：
两年以上互联网公司工作经验；
熟练掌握C/C++，熟悉Python/Perl/Shell等至少一种脚本语言；
对数据结构和算法设计有较为深刻的理解；
熟悉常见的机器学习&数据挖掘算法，有相关研究或项目经验；
优秀的分析问题和解决问题能力，对解决挑战性的问题充满激情；
具备搜索/计算广告/推荐/大规模数据分析等相关经验者优先。

"
机器学习工程师,9k-18k,极验,"9k-18k,经验1-3年,本科","信息安全,数据服务 / B轮","
职位描述：

我们需要你来：
——分析处理海量用户行为数据
——对数据进行特征抽取
——构建机器学习模型区分用户行为

我们希望你能：
——拥有全日制本科以上的毕业证书，计算机、数学、统计学等相关专业
——熟悉python及相关机器学习工具
——有机器学习相关项目经验
——深度学习领域有相关经验
——熟悉hadoop、spark等分布式平台
——团队协作能力强、态度端正、有耐心、抗压能力强




"
机器学习工程师,20k-40k,宜信,"20k-40k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

工作职责:
1、开发和实现大规模分布式机器学习和深度算法；
2、实现数据分析预测方案及优化；
3、与智能问答，问题识别，实时监控等业务相关的算法研发；
4、信用相关的模型开发；
岗位要求:
1、计算机，数学，统计学或相关专业，硕士以上学历
2、在机器学习，深度学习，自然语言处理，机器学习和推荐，大规模优化算法，贝叶斯模型和Graphical models等方向有相关经验；
2、优秀的编程能力，精通C++，JAVA或Python等；
3、具有较强的沟通能力和业务敏感度；
4、热衷于技术创新，自驱力强；

"
机器学习/算法工程师,20k-40k,阳光产险信保事业部,"20k-40k,经验3-5年,本科",金融 / 不需要融资,"
职位描述：

岗位职责
1. 利用机器学习方法解决金融领域的实际业务问题；
2. 研究非结构化数据在信贷风控领域中的应用；
3. 探索深度学习、增强学习、迁移学习等技术在金融业务的应用；
4. 跟踪人工智能前沿技术，在实际业务中尝试应用；
 
岗位任职条件：
1. 计算机/数学/统计/金融或相关领域学位，统招本科及以上学历；
2. 扎实的算法、编程、数理基础，熟练使用Java、Python中的至少一种编程语言；
3. 熟悉常用的机器学习、深度学习算法，有实践经验者优先；
4. 熟悉中国市场信贷、股票、债券、基金等产品和规则，有量化相关从业经历者优先；
5. 具备大数据处理能力，有分布式环境下非结构化数据处理经验者优先；
6. 善于学习，思维活跃，乐于挑战，有良好的沟通表达能力和团队精神；

"
机器学习工程师,16k-30k,嘉和美康,"16k-30k,经验不限,本科","移动互联网,医疗健康 / C轮","
职位描述：

职责：根据各部门的应用需求，研发不同问题的机器学习算法和解决方案。要求：1 具备机器学习相关理论和算法实际研究经验，熟练实现目前已有各类基本算法，参与过相关实际项目2 良好的建模能力，坚实的数据挖掘和统计学基础
3 熟练掌握c/c++、java等编程语言，具备分布式处理、大数据挖掘经验优先4 英语熟练，具备创新能力、学习能力、合作精神
5 具备独立动手解决问题的能力

"
机器学习工程师,35k-70k,好大夫在线,"35k-70k,经验不限,硕士",医疗健康 / D轮及以上,"
职位描述：

工作职责：
1. 用机器学习、文本挖掘等技术，对结构化和非结构化数据进行挖掘，发现其潜在关系，指导医疗大数据应用落地；
2. 构建通用的分布式环境下机器学习系统，快速支持算法应用；
3. 参与文本意图分析，包括文本分类和聚类，拼写纠错，实体识别与消歧，中心词提取，短文本理解等；
4. 探索医疗AI领域。

工作要求：
1. 计算机/通信等相关专业，硕士及以上学历，有较好的理论基础和快速的学习能力；
2. 熟练掌握TensorFlow，pyTorch，Caffe，HTS等社区开源工具中的一种及以上；
3. 对常用的机器学习/深度学习算法有深入理解，例如：LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等；
4. 熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python等；
5. 有NLP或图像领域的工作或研究经验，搭建过实际线上系统者优先；
6. 表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。

"
数据挖掘/机器学习,20k-40k,所问数据,"20k-40k,经验1-3年,本科","企业服务,数据服务 / A轮","
职位描述：

【职责描述】
1. 利用数据挖掘、机器学习相关算法，解决核心业务需求；
2. 对海量数据进行feature selection, combination等feature engineering工作；
3. 模型的验证，改进与优化 ；
4. 将验证的模型进行工程化或指导开发人员进行工程化。
【职位要求】
1、211/985、硕士、博士，扎实的机器学习、数据挖掘、统计学理论基础；
2、精通常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等），有实际建模经验，掌握深度学习算法优先；
3、具有扎实的计算机操作系统、数据结构等编程基础，精通至少一门编程语言例如JAVA/python/R等；
4、熟悉Map-Reduce模型，对Hadoop、Spark、Storm等大规模数据存储与运算平台有实践经验优先。
5、熟悉No SQL数据库，有mongodb数据库使用经验者优先。
注：本岗位作息时间为996，请求职者谨慎投递！

"
机器学习/深度学习/算法工程师,10k-15k,顶点软件,"10k-15k,经验不限,本科","移动互联网,企业服务 / 不需要融资","
职位描述：

工作职责：
从事前沿数据科学研究，深度学习算法研发。
任职资格：
1、本科及以上学历，计算机、数学相关专业；
2、熟悉java或者c ；熟悉一种或多种脚本语言（shell/python）；
3、具有良好的算法基础和编程功底；
4、熟悉机器学习相关知识理论，有大规模机器/深度学习开发和应用经验优先；
5、了解hadoop/spark等；
6、了解caffe/tensorflow/gpu/mlib等；
7、了解数据挖掘、推荐系统、策略优化等。

"
蚂蚁金服-知识图谱工程师/机器学习专家,20k-40k,蚂蚁金服集团,"20k-40k,经验不限,本科","金融,移动互联网 / B轮","
职位描述：

无论你是机器学习等相关知识的毕业生，数据科学家，ML攻城狮，还是你已经成功转行到这个队伍中来，喜欢并且勇于挑战实际的应用，-- 只要你对AI抱有极大的热情，对AI在金融领域的应用抱有信心，我们都欢迎你独到的见解！我们蚂蚁金服－金融核心数据算法团队，专注于研究在金融大数据驱动下的相关机器学习算法研究与应用，用AI和金融核心技术驱动蚂蚁金服的支付，财富，国际，微贷，网商，保险，信用等各业务高速与创新发展。 职位描述1、理解金融产品需求，能够运用数据挖掘，机器学习方法解决实际问题，主动为团队贡献想法；2、参与金融方面知识图谱的数据构建，应用相关信息收集与提取核心技术，挖掘海量金融数据下的可信知识3、结合其他方面的数据分析（例如日志、行为等数据），使用所建立的知识图谱技术提升相关产品效果及体验职位要求1、具有计算机科学、统计学、数学相关学历及专业背景，掌握扎实的统计学，数据挖掘/分析/建模，机器学习等理论，两年以上研发工作经验；2、在自然语言处理或数据挖掘方向有较强的积累，对数据敏感，对使用机器学习解决金融系统问题有热情；3、曾参与构建过知识图谱或大规模文本处理，掌握相关信息收集与提取及大规模文本下可信知识挖掘的核心技术；4、研究分析业内智能算法平台产品以及优化技术方案，以改进产品功能和性能； 5、逻辑清晰、表达能力强，有良好的团队合作精神和主动沟通意识

"
机器学习,15k-30k,慕课网,"15k-30k,经验1-3年,不限","移动互联网,教育 / 不需要融资","
职位描述：

慕课网招募兼职讲师，负责创作视频课程的内容。
收益为分成形式。

要求：

对数据清洗、探索性分析和可视化等算法以外的实际应用有过研究。案例包括模拟数据（方便略去熟悉数据和数据清洗的步骤）、机器学习的经典案例（如MNIST手写数字图像库）和Kaggle竞赛热门数据集（如泰坦尼克号存亡数据等）。

热爱分享，逻辑思路清晰，普通话标准，语言表达流畅，有公司内部分享或大会分享经验优先。

"
机器学习研究员J10174,30k-50k,快手,"30k-50k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

工作职责：研究和开发手机端实时的空间计算、位置跟踪、深度估计、场景重建等功能。任职资格：-. 计算机或数学等相关专业，硕士及以上学历，具有增强现实、虚拟现实、计算机视觉、图形学、机器人等相关专业者优先；-. 具备扎实的编程能力和算法能力，有一定的数学理论功底；-. 掌握计算机视觉或计算几何基础理论和算法；-. 熟悉立体视觉常用知识和算法；了解光流跟踪、图像匹配、SFM、Kalman 滤波器、捆绑调整等相关技术;-. 具有手机端SLAM/三维重建研究经历者优先""

"
机器学习,15k-30k,中移在线服务有限公司,"15k-30k,经验3-5年,硕士",移动互联网 / 不需要融资,"
职位描述：

职位诱惑：
扁平,领导NICE,机会多,薪资福利齐全
职位描述：
一、工作内容/职位描述：
1、负责文本处理、语义分析、分类聚类、情绪识别等算法的研发工作； 2、负责基于文本语义的客服知识库构建，知识挖掘，以及构建基于知识库的智能应用； 3、负责构建基于文本的智能应答系统以及优化提升。
二、任职资格：
教育：硕士或以上学历； 知识：具备计算机软件、数据挖掘，机器学习，模式识别，信号处理等相关专业知识； 技能：有数据挖掘、机器学习相关算法的研究、开发和应用能力； 熟悉某一种或几种脚本语言，具备良好的C/C++编程基础，有一定的项目经验； 有过开源自然语言处理工具的使用经验者优先； 熟悉自然语言处理领域基本理论和方法； 对数据结构和算法设计有较为深刻的理解； 经验：具有3年以上研发经验。 
工作地址

"
机器学习工程师,25k-45k,GrowingIO,"25k-45k,经验5-10年,硕士","企业服务,数据服务 / A轮","
职位描述：

主要职责：
1、负责推荐引擎，统计学模型，以及大数据产品和服务的核心模型与算法的创新研究和实现；
2、实现个性化推荐数据平台的实时处理性能优化；
3、应用机器学习、NLP、统计预测等前沿技术分析和挖掘客户海量数据（用户，用户行为以及销售等）；
4、参与大数据预测模型的产品和服务的产品设计和技术架构设计搭建与建模；5、分析并解决语义理解，信息抽取，统计，分类，检索，和推荐等产品问题。
 职位要求：
1、计算机、数学或统计等相关专业本科及以上学历，3年以上数据科学相关工作经验或者硕士或者博士PHD，2年以上相关经验；
2、扎实的机器学习、数理统计理论和技术基础，有相关研究或工程经验 ；
3、扎实的编程基础，熟悉C++/Java/Python/R/Scala/R/SAS/SPSS等编程语言； 4、优秀的逻辑思维和独立思考能力，对数据有敏锐的直觉 ；
能够熟练应用统计学模型，例如逻辑回归，决策树等模型；
5、熟悉Linux开发环境，良好的系统编程、数据结构、算法基础、系统设计能力；熟悉开源搜索或自然语言处理项目，如Lucene，Solr等，有海量数据处理经验者优先。

"
机器学习工程师,18K-30K,石方科技,"18K-30K,经验1-3年,硕士",信息安全 / 未融资,"
职位描述：

【工作职责】

1. 分析现有数据特点，应用机器学习方法，发现安全数据模式
2. 探索安全数据分析方法，定义未来数据分析方向；
3. 定义新的数据分析方向，识别安全事件、给出事件处置模式和参考办法。
【职责要求】
1. 硕士及硕士以上学历，计算机相关或者数学相关专业；
2. 两年以上大数据分析从业经验，有 Hadoop 平台实际操作经验；
3. 扎实的 Java 或 Python 编程基础；
4. 有极好的分析意识和能力；
5. 良好的团队合作能力、创新能力；
6. 有网络安全有粗略的背景知识，对安全有一定理解的优先。



"
深度学习/机器学习工程师,20k-30k,极验,"20k-30k,经验3-5年,硕士","信息安全,数据服务 / B轮","
职位描述：

岗位职责

结合前端与业务数据，独立完成相应场景的建模工作
持续优化与推进模型的线上效果与效率


任职要求

熟悉数据的清洗流程，熟练运用spark以及如tensorflow的DL框架
有垃圾文本识别，图片鉴黄工作经验的优先
有模型压缩与加速工作经验的优先
熟悉社群发现或图卷积或度量学习或哈希学习的优先
熟悉前端特别是手机端环境的优先
有Storm，Spark Streaming 平台开发经验者优先
热爱学习，有激情者优先

  

"
机器学习,20k-40k,宜信,"20k-40k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

岗位要求：
熟悉机器学习相关算法以及各种深度学习模型，能够基于开源架构，快速上手解决业务问题。
1、可以通过tensorflow，keros等框架对现有项目中的图像分类，图像识别部分模块的持续优化，或者开发新的模块
2、在文本分析和挖掘方面，应用深度学习模型，完善自然语言理解，情感分析等相关工作。
3、参与并支持，公司在智能问答领域相关的项目，深度学习方面的工作。

加分项：
+对于卷积神经网络相关算法有深入理解
+有基于主流模型架构根据业务做模型调优和改善的经历和经验

任职资格：
1、数学或者计算机专业，985院校本科及以上学历；
2、掌握计算机视觉和图像处理基本算法，对图像分割、特征提取、分类器识别有较深入研究；有计算机视觉、图像处理、机器学习等方面的项目经历。
3、具有强烈的质量意识，工作认真、细致、有耐心，有良好的团队协作意识 ，乐于接受挑战，思路清晰，善于钻研思考；
4、精通JAVA、Python或其中的一种。具备良好的代码书写规范和文档编写能力；对于图像识别的相关算法能够用计算机语言进行很好的实现。

"
机器学习,15k-30k,慕课网,"15k-30k,经验1-3年,不限","移动互联网,教育 / 不需要融资","
职位描述：

慕课网招募兼职讲师，负责创作视频课程的内容。
收益为分成形式。

要求：

对数据清洗、探索性分析和可视化等算法以外的实际应用有过研究。案例包括模拟数据（方便略去熟悉数据和数据清洗的步骤）、机器学习的经典案例（如MNIST手写数字图像库）和Kaggle竞赛热门数据集（如泰坦尼克号存亡数据等）。

热爱分享，逻辑思路清晰，普通话标准，语言表达流畅，有公司内部分享或大会分享经验优先。

"
机器学习研究员J10174,30k-50k,快手,"30k-50k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

工作职责：研究和开发手机端实时的空间计算、位置跟踪、深度估计、场景重建等功能。任职资格：-. 计算机或数学等相关专业，硕士及以上学历，具有增强现实、虚拟现实、计算机视觉、图形学、机器人等相关专业者优先；-. 具备扎实的编程能力和算法能力，有一定的数学理论功底；-. 掌握计算机视觉或计算几何基础理论和算法；-. 熟悉立体视觉常用知识和算法；了解光流跟踪、图像匹配、SFM、Kalman 滤波器、捆绑调整等相关技术;-. 具有手机端SLAM/三维重建研究经历者优先""

"
机器学习,15k-30k,中移在线服务有限公司,"15k-30k,经验3-5年,硕士",移动互联网 / 不需要融资,"
职位描述：

职位诱惑：
扁平,领导NICE,机会多,薪资福利齐全
职位描述：
一、工作内容/职位描述：
1、负责文本处理、语义分析、分类聚类、情绪识别等算法的研发工作； 2、负责基于文本语义的客服知识库构建，知识挖掘，以及构建基于知识库的智能应用； 3、负责构建基于文本的智能应答系统以及优化提升。
二、任职资格：
教育：硕士或以上学历； 知识：具备计算机软件、数据挖掘，机器学习，模式识别，信号处理等相关专业知识； 技能：有数据挖掘、机器学习相关算法的研究、开发和应用能力； 熟悉某一种或几种脚本语言，具备良好的C/C++编程基础，有一定的项目经验； 有过开源自然语言处理工具的使用经验者优先； 熟悉自然语言处理领域基本理论和方法； 对数据结构和算法设计有较为深刻的理解； 经验：具有3年以上研发经验。 
工作地址

"
机器学习工程师,18K-30K,石方科技,"18K-30K,经验1-3年,硕士",信息安全 / 未融资,"
职位描述：

【工作职责】

1. 分析现有数据特点，应用机器学习方法，发现安全数据模式
2. 探索安全数据分析方法，定义未来数据分析方向；
3. 定义新的数据分析方向，识别安全事件、给出事件处置模式和参考办法。
【职责要求】
1. 硕士及硕士以上学历，计算机相关或者数学相关专业；
2. 两年以上大数据分析从业经验，有 Hadoop 平台实际操作经验；
3. 扎实的 Java 或 Python 编程基础；
4. 有极好的分析意识和能力；
5. 良好的团队合作能力、创新能力；
6. 有网络安全有粗略的背景知识，对安全有一定理解的优先。



"
机器学习专家,20k-40k,新浪微博,"20k-40k,经验5-10年,硕士",移动互联网 / 上市公司,"
职位描述：

岗位职责：
1、负责机器学习前沿技术的研究和开发；
2、基于海量微博内容数据、关系数据、行为数据，进行大规模机器学习相关算法的架构设计和优化改进，持续提升微博核心业务指标；
岗位要求：
1、计算机或相关专业硕士以上学历；5年以上机器学习研究或开发经验；
2、具备良好的编程能力和代码风格，熟悉C/C++或者JAVA开发；具备Unix/Linux环境开发经验，并至少掌握一门脚本语言；
3、深入掌握常用的机器学习算法，包括但不限于分类、聚类、回归算法、推荐算法等；
4、熟悉机器学习的前沿技术和业界动态；
5、优秀的分析和解决问题的能力，对挑战性问题充满激情；良好的团队合作精神，较强的沟通能力 ；
【符合以下条件者优先考虑】
1、有搜索/推荐/广告相关领域的研发经验，并在某一个领域有深入积累；
2、熟练掌握Hadoop/Spark/Storm/Tensorflow等一种以上处理框架；有大规模机器学习相关实践经验；
3、有知名互联网公司工作经历

"
机器学习,25k-50k,无秘,"25k-50k,经验3-5年,硕士","移动互联网,金融 / B轮","
职位描述：

职位诱惑：
相信技术创新，大数据风控

职位描述：
开发和改进风控模型，提升产品和后台管理系统的智能度。

要求：
1、非常扎实的数学和机器学习基础，有2年以上数据挖掘领域的工作经验。
2、关注成效，能灵活运用各种算法解决实际问题。
3、喜欢跟踪机器学习领域的业界动态和发展趋势。
4、自我驱动。

"
机器学习工程师,25k-45k,GrowingIO,"25k-45k,经验5-10年,硕士","企业服务,数据服务 / A轮","
职位描述：

主要职责：
1、负责推荐引擎，统计学模型，以及大数据产品和服务的核心模型与算法的创新研究和实现；
2、实现个性化推荐数据平台的实时处理性能优化；
3、应用机器学习、NLP、统计预测等前沿技术分析和挖掘客户海量数据（用户，用户行为以及销售等）；
4、参与大数据预测模型的产品和服务的产品设计和技术架构设计搭建与建模；5、分析并解决语义理解，信息抽取，统计，分类，检索，和推荐等产品问题。
 职位要求：
1、计算机、数学或统计等相关专业本科及以上学历，3年以上数据科学相关工作经验或者硕士或者博士PHD，2年以上相关经验；
2、扎实的机器学习、数理统计理论和技术基础，有相关研究或工程经验 ；
3、扎实的编程基础，熟悉C++/Java/Python/R/Scala/R/SAS/SPSS等编程语言； 4、优秀的逻辑思维和独立思考能力，对数据有敏锐的直觉 ；
能够熟练应用统计学模型，例如逻辑回归，决策树等模型；
5、熟悉Linux开发环境，良好的系统编程、数据结构、算法基础、系统设计能力；熟悉开源搜索或自然语言处理项目，如Lucene，Solr等，有海量数据处理经验者优先。

"
机器学习/数据挖掘工程师,30k-50k,中融民信,"30k-50k,经验5-10年,本科","金融,其他 / 未融资","
职位描述：

岗位要求：
1.负责公司大数据风控业务数据、客户行为数据的分析，进行风控模型设计与开发，包括但不限于反欺诈模型、申请评分、行为评分、催收评分模型等
2.深入理解业务，跟踪业界最前沿的机器学习、数据挖掘算法，并将其应用到工作中3.负责模型设计、验证。结合模型和验证结果，进行模型优化任职资格： 1. 本科以上学历，数学、计算机等相关专业背景优先
2. 有良好的编程基础，熟悉Hadoop/Spark等大数据平台
3. 有数据挖掘、机器学习的相关经验，有较强的数据敏感度

"
机器学习工程师J10010,30k-50k,TalkingData,"30k-50k,经验3-5年,本科",移动互联网 / C轮,"
职位描述：

工作职责：职位描述： TalkingData（北京腾云天下科技有限公司）成立于2011年，是国内专业的独立第三方移动数据服务平台。TalkingData一直致力于数据的深耕与数据价值的挖掘，从数据的采集、处理到数据的分析，再到数据的应用与咨询，目前，TalkingData已经形成了一套以“智能数据平台(SmartDP)”为主的完整数据应用体系；构筑了一套以数据商业化平台、数据服务平台，及数据合作平台为核心的数据生态。目前，TalkingData的平均月活跃用户为7亿，为超过12万款移动应用，以及10万应用开发者提供服务。覆盖的客户主要为金融、地产、快消、零售、出行、政府等行业中的领军企业，连续三年实现业务的三倍快速增长。 基于TalkingData庞大的数据基础和不同行业的最新的真实商业问题，在TalkingData你有机会面对机器学习前沿问题的挑战，有机会用数据和智能创造商业价值。 工作方向 1. 大规模机器学习平台的建设：包括训练和模型部署系统。 2. 数据科学自动化：包括自动模型选择和调参，自动特征工程，和端到端深度学习。3. 推荐系统：推荐系统算法研究和实现。任职资格：1. 计算机，数学等相关专业本科，硕士，博士。2. 扎实的计算机基础或数学基础。3. 熟练掌握Java/Python/Scala/C/C++ 一种编程语言或一种数学工具。4. 有相关工作或者实习经验优先。

"
数据挖掘/机器学习工程师,20k-30k,北京捷越联合,"20k-30k,经验3-5年,本科",金融 / 不需要融资,"
职位描述：

**工作职责**
 1. 负责应用各种机器学习算法对相关金融服务业务进行建模，如预测模型；
2. 通过各种数据挖掘算法对业务多源数据进行挖掘，实现业务方/用户体验优化、供应链优化、经营/运营效率提升；
3. 输出结果直接参与商业决策，最优化营收收益。
 **任职要求**
 - 熟悉Linux环境，精通Java、C++、Python编程中的至少一种；
- 熟悉常用的数据挖掘技术，如决策树、聚类、逻辑回归、神经网络等；
- 熟悉Hadoop、Spark、Hive等大数据处理工具，有海量数据挖掘项目经验者优先；
- 重点大学计算机、数学、统计相关专业本科以上学历，相关工作经验2年以上；
- 良好的沟通能力和合作精神，逻辑思维能力优秀，热爱算法，热爱思考；
- 在神经网络、用户画像、时序挖掘、自然语言处理等方向有深入研究者优先。

"
机器学习与算法工程师/研究员,15k-30k,深思考人工智能机器人,"15k-30k,经验不限,硕士","移动互联网,企业服务 / 天使轮","
职位描述：

岗位职责：
1、结合数据挖掘传统算法，机器学习浅层算法，深度学习深层算法在人工智能领域的产品中进行分类和预测；
2、以上算法在图像识别、自然语言处理、舆情分析、语音识别等人工智能方面的应用；
3、以上算法在高性能云计算服务器上的并行化和优化工作。
任职要求：
1、硕士及以上学历，计算机相关专业毕业；
2、对机器学习的一般模型如分类、聚类、关联分析、预测等模型熟悉（LR，CART，SVM，NN，Bayesian，PCA，LDA等），理解一些常用的特征选择和矩阵分解的算法；
3、熟悉深度神经网络和常用的模型,如RBM、CNN、DBN、Sparsecoding、RNN等，对常用的开源实现,如Caffe、Theano或ConvNet等有实践经验者优先考虑；
4、熟悉深度神经网络在图像识别、自然语言处理方面的应用，有文本处理方面的经验者优先考虑；
5、熟悉大规模并行计算的基本原理并具有实现并行计算算法的基本能力，熟悉Hadoop或者Spark架构者优先考虑，有过基于GPU指令的算法优化经验者优先考虑；
6、良好的英文阅读能力，跟踪学术界和工业界的最新研究成果，并可以通过编程语言（C、C++、java、Python、Matlab）来编程实现，有编程实现过近几年深度学习相关论文算法者着重考虑；
7、有创造性的思维，敢于超越技术极限，致力于研发一流的技术和产品；
8、具有良好的沟通能力，和良好的团队合作精神。

"
