jobname,money,company_name,p_bot,industry,job_bt
机器学习算法工程师,15K-30K,虹软,"15K-30K,经验不限,硕士","移动互联网,信息安全 / 不需要融资","
职位描述：

工作职责：
机器学习算法研究


任职要求：
1、硕士及以上学历，图像处理、计算机视觉、模式识别等相关专业；
2、熟悉C/C++， python，熟悉至少一种深度学习框架（pytorch/mxnet/tensorflow/caffe2）；
3、熟悉CNN/RNN/LSTM和Language Model的优先；
4、有设备端深度学习技术性能优化或图像增强相关项目经验者优先；
5、工作认真负责，学习能力较强，有熟练的英文文献资料阅读能力，能快速重现论文中的算法；
6、有良好的团队协作能力，能够独立思考，善于创新，针对问题提出有效解决方案。



"
高德-数据挖掘&机器学习算法高级工程师/技术专家,18k-36k,阿里巴巴—高德,"18k-36k,经验3-5年,本科",移动互联网 / 上市公司,"
职位描述：

岗位职责：
1. 高德大数据是阿里巴巴大数据战略重要组成部分，基于高德百PB级海量日志数据，通过数据挖掘建立多维度地理画像和用户画像；
2. 以高德大数据为核心，对具体问题进行分析，构建机器学习模型，参与高德数据产品与应用的数据研发，发掘数据商业价值，结合阿里巴巴经济体各类大数据，为阿里巴巴经济体各项业务进行数据赋能。
岗位要求：
1. 本科及以上学历，计算机、数学等相关专业，至少有1年工作经验；
2. 熟悉常用算法和数据结构，熟悉数据挖掘、机器学习；
3. 具备Linux环境研发能力，至少熟悉一门编程语言；
4. 有Hadoop等海量数据研发经验优先 
5. 有用户画像、广告、推荐、金融建模等相关经验者优先

"
机器学习算法专家,35k-50k,美团点评,"35k-50k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

结合美团的战略规划，提前储备人工智能领域的新技术。
岗位要求：
1.理工类211、985本科及以上学历；有4年以上工作经验。2.熟练掌握机器学习的基础理论和方法，有丰富的相关研究经验；3. 在一个或多个领域有深入研究：深度学习、GPU并行计算、AR、VR、序列预测、动态定价、收益管理等；4.熟练掌握c/c++、python/perl/shell等语言编程、及数据结构基础算法；5. 优秀的领导力、推动力、以及分析问题和解决问题的能力，对解决具有挑战性问题充满激情。

"
机器学习/数据挖掘/NLP算法研究员/架构师,30k-50k,金易桔子,"30k-50k,经验1-3年,本科","移动互联网,企业服务 / 不需要融资","
职位描述：

1.通过CP的普通用户评论，提炼出具有代表性的用户印象或者评论标签，主要覆盖美食酒店休闲娱乐  2.poi别名数据挖掘； 3.query同义词数据挖掘； 4.研究机器学习/自然语言理解/数据挖掘/计算广告学等领域的前沿理论并应用于业务、技术创新，构建业务理论体系，进行算法改进、架构优化和策略研发    

有互联网工作经验
1、本科及以上学历。计算机专业机器学习、数据挖掘、自然语言处理方向；数学专业统计学、应用数学方向优先； 
2、熟悉机器学习、自然语言理解方向的一项或多项技术； 
3、理解机器学习基本算法的设计思想和求解手段，如SVM, LR, RF, Boosting等。有大规模机器学习系统研发经验或机器学习算法优化理论的研究经验者优先； 
4、熟悉NLP/NLU领域理论知识。有Ontology相关技术的研究或实践经验者优先； 
5、有商业系统、推荐系统等相关技术的研究或实践经验者优先； 
6、熟悉常用算法和数据结构，对机器学习算法有较强的实现能力，具备linux环境研发能力，至少精通一门编程语言。熟悉shell/python/awk/R/mapred等相关经验者优先； 
7、具备较强商业sense和数据分析能力，能够针对业务提炼指标评估策略价值及发现关键问题； 
8、具备良好的时间和流程意识，能够针对需求和目标给出合理的解决方案及排期； 
9、具备良好的学习能力和沟通交流能力，能够迅速熟悉业务、融入团队；

"
大数据／数据开发／机器学习,20k-40k,阿里巴巴,"20k-40k,经验3-5年,不限","电子商务,生活服务 / 上市公司","
职位描述：

工作职责：
1. 应用机器学习，对海量数据进行挖掘，发现其潜在关系，指导业务发展；  2. 和业务部门密切配合，深入理解风控业务，使用机器学习方法刻画交易风险并实现原型系统  3. 探索最新算法在风控领域的具体实现，有深度学习相关经验优先。  4. 协助并指导新人完成相关数据挖掘项目。
任职资格：
1. 数学、统计、计算机等相关专业硕士及以上学历；  2. 三年以上海量数据下机器学和算法实施相关工作经验，对数据有敏锐的洞察力  3. 熟悉python或者R进行数据处理和数据分析；  4. 有金融行业、会员研究、风险防控等领域经验的优先考虑。

"
机器学习/数据挖掘/算法工程师,8k-16k,Intasect,"8k-16k,经验不限,硕士","移动互联网,企业服务 / 未融资","
职位描述：

职位描述：主要负责自然语言处理领域在民生/医疗/政务方向的应用研究工作，并把相关成果工程化，并能进行常规机器学习的工作。
岗位要求：1. 自然语言处理、模式识别、计算机、数学相关专业；2. 熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法；3. 有文本挖掘相关经验，熟练掌握python,java等编程语言，有linux环境开发经验；4. 工程实现能力强，有系统思维；5. 有海量数据挖掘、知识图谱构建、深度学习研发经验优先。6. 有搜索引擎、风控项目，推荐系统，行为分析系统，用户画像等研发经验优先。

"
机器学习/大数据开发/高性能并发服务端工程师,20k-40k,小米,"20k-40k,经验不限,本科",移动互联网 / D轮及以上,"
职位描述：

工作职责：

1.负责分布式机器学习平台的架构设计与搭建
2.负责机器学习应用问题（如推荐系统等）的基础服务的开发与优化
3.负责设计与开发机器学习场景下高效稳定的大数据并行处理算法
4.负责设计、开发、优化机器学习场景下的工作流引擎、通用数据处理框架和通用计算组件

任职要求：

1.计算机相关专业，本科及以上学历；
2.2+年的大数据系统或分布式系统研发经验；
3.扎实的算法和数据结构功底，熟练掌握Java、Scala、C++中至少一门编程语言；
4.掌握分布式系统原理，掌握Hadoop相关技术，熟悉主流框架（如MapReduce,Spark），并有2年+的Hadoop开发经验；
5.熟悉以下一个或者多个领域的常见算法：机器学习，深度学习，数据挖掘，自然语言处理，图像处理，模式识别，机器视觉，语音识别
6.具备一定的系统设计能力，主持或参与设计过大数据业务系统架构，并成功发布/上线；
7.良好的沟通和团队协作能力；

"
NLP/机器学习/数据挖掘资深算法工程师,15k-30k,马上金融,"15k-30k,经验3-5年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

职位描述： 负责中文分词、词性标注、句法分析、命名实体识别等自然语言处理研发工作； 负责分类/聚类，情感分析和质量识别工作。
岗位要求： 1. 自然语言处理、模式识别、计算机、数学相关专业； 2. 熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法； 3. 有文本挖掘相关经验，熟练掌握python,java等编程语言，有linux环境开发经验； 4. 工程实现能力强，有系统思维； 5. 有海量数据挖掘、知识图谱构建、深度学习研发经验优先。 6. 有搜索引擎、风控项目，推荐系统，行为分析系统，用户画像等研发经验优先。

"
机器学习科学家,40k-60k,熊猫直播,"40k-60k,经验3-5年,硕士","移动互联网,文化娱乐 / 未融资","
职位描述：

岗位职责:
1、数据整合应用，对直播业务内多场景多维度的数据，做整合设计与应用，以画像、评分、算法的方式反馈至各场景的业务优化与提升；
2、业务理解、数据处理、特征提取、机器学习、评估反馈等各环节涉及的基础工作；
3、推荐算法优化，直播、圈子等不同内涵产品形态的个性化推荐及组合推荐，包括统计规则、协同过滤、ctr预估等多种方式；
4、用户行为日志的深入挖掘，及其在风控、推荐方面的应用，包括不限于信用评级、欺诈识别、推荐算法等；
5、IDmapping逻辑优化，以及以此为基础的和各大公司展开联合建模项目开展。

任职资格:
1、 信息技术、统计、数学、计算机等相关方向的硕士或更高学历；
2、 熟悉常用的数据挖掘算法与基本原理，并有一定的算法实现和优化能力；
3、 乐于处理错综纷杂的数据细节，并有文档化与代码注释的习惯；
4、 扎实的编程能力，C++, Java, Scala, Python, R 等至少掌握一种； 
5、 2年+机器学习方向的研究或工作经验；
6、 熟悉深度学习相关算法，在图片、语音、文本、日志等至少一个方面做过研究与应用，有TensorFlow, Keras等开发经验；
7、 有大数据平台的建模与开发经验优先，熟悉Spark/Hadoop等平台的应用；
8、 较好的沟通表达能力，较好的团队合作意识，较好的英文读写能力。

"
机器学习,10k-15k,星汉数智,"10k-15k,经验不限,硕士","移动互联网,数据服务 / 未融资","
职位描述：

工作职责：
1，研究机器学习或深度学习领域的前沿技术,并用于实际问题的解决和优化
2，负责自然语言处理或计算机视觉核心技术的研发工作
3，工作包括但不限于：文本分词，命名实体识别，知识抽取，认知学习，医学图像处理，图像分类，人脸检测识别等

职责要求：
1，创造性思维，富有想象力，有推进人工智能的理想和使命感
2，掌握机器学习基本算法，并在自然语言处理或计算机视觉方向有较深入研究
3，熟练掌握一门编程语言C/C++/Java/Python
4,具有良好的沟通能力和良好的团队合作精神

"
机器学习和数据挖掘工程师,10k-20k,三九八智慧养老,"10k-20k,经验1-3年,本科","医疗健康,生活服务 / 未融资","
职位描述：


职责：
1.负责网络平台建设、优化、维护管理
2.负责数据收集整理、编写算法实数据分类、数据挖掘和设计并实现机器学习算法  
要求：
1.本科及以上学历；
2.深入理解常见机器学习或数据挖掘类的算法原理，熟悉常见的统计原理及方法；
3.熟练掌握MATLAB，Octave，Excel，SPSS中的一种或多种有关统计软件；
4.熟练掌握C/C++，JAVA，Python，shell中的一种或多种语言；
5.熟悉云计算及大数据相关技术，有大数据分析工具相关的使用经验，比如Hadoop生态中的Map-Reduce，hivesql，pig及spark；
6.熟悉常见的分布式计算平台Hadoop、Spark或Storm等，有Caffe、Tensorflow、CNTK等深度学习框架使用经验更佳；
7.良好的数据意识，能结合产品通过数据分析发现有价值信息；
8.有优秀的学习能力，有较强的组织、协调、执行、沟通能力及人际交往能力；
9.具备良好的团队协作能力，工作踏实稳重，有一定抗压能力。

"
自然语言处理/机器学习算法工程师,25k-50k,瓜子二手车直卖网,"25k-50k,经验3-5年,硕士",O2O / B轮,"
职位描述：

工作职责：参与瓜子智能对话系统核心算法研发，包括但不限于-负责对话系统的意图理解、槽位解析等核心算法研发-负责对话系统中多轮查询理解和对话状态跟踪等核心算法研发-负责对话系统中对话管理、排序、引导等核心算法研发

职位要求：-熟悉机器学习基础理论和常用算法，有2年以上相关项目经验、有深度学习经验者优先-熟悉自然语言处理基础理论和常用算法，有文本分类、序列标注等经典任务相关项目经验者优先-熟练使用C/C++/Python等至少一门语言，熟练使用数据结构和常用算法，有较强的算法设计和实现能力-较强的技术攻关能力，能够跟进领域内最新技术研究成果，并结合应用场景快速实验和调优-优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情-有强烈的上进心和求知欲，产品问题驱动导向-良好的沟通能力，良好的团队合作精神

"
机器学习/深度学习工程师,20k-30k,EmoKit 海妖情绪识别引擎,"20k-30k,经验1年以下,硕士","移动互联网,医疗健康 / 天使轮","
职位描述：

招聘人数：2-3人
岗位职责：
1、负责机器学习、深度学习领域的算法模型研究工作；
2、负责对计算机视觉、自然语言处理、语音处理等领域提供算法模型支持
3、负责深度神经网络的训练、算法调优，算法研究技术报告等的编写。
4、负责计算机视觉及深度学习领域的前沿框架跟踪与维护，搭建面向企业应用的深度学习计算平台；
职位要求：
1、机器学习、人工智能、模式识别等相关专业博士或硕士，有良好的数学基础；
2、熟悉数据结构，算法，熟练掌握至少一种编程语言，有C/C++经验者优先；
3、熟悉Linux开发环境，熟悉Tensorflow，Caffe等开发平台，有丰富的工程项目经验；
4、在计算机视觉、自然语言处理、语音处理领域，至少有一个领域有深入研究。

"
资深机器学习算法研究员,35k-65k,美宅,"35k-65k,经验1-3年,硕士",移动互联网 / A轮,"
职位描述：

要求：1、具有创业精神，端正的工作态度、良好的沟通能力、超强的学习能力、愿意接受挑战和承受工作压力要求；2、具备扎实的计算机及相关专业背景，硕士及以上学位；3、熟悉并应用多种模式识别及人工智能相关技术典型算法；4、具有相关应用背景者优先；5、具有三年以上相关算法研究经验；6、熟悉至少两种深度学习框架；7、具有钻研和创造力，能够通过阅读论文学习最新算法和理论；8、在CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等相关顶级学术会议期刊发表过相关论文者优先。职责：1.研究深度学习（包括各种神经网络结构与应用）或模式识别中核心算法；2.将上述核心算法应用到家装搭配中；3.针对应用场景进行优化和定制；4.编写相关算法分析和优化报告。

"
算法工程师（机器学习）,10k-20k,云之梦科技,"10k-20k,经验1-3年,本科","移动互联网,O2O / A轮","
职位描述：

岗位职责：
负责机器学习相关技术的应用开发。
任职要求：
机器学习相关专业本科及以上学历；
熟悉机器学习基本算法，了解人工神经网络及深度学习框架，有实际工程经验者优先；
熟悉OpenCV等图像视觉库，有实际工程经验；
良好的数学基础及较强的工程能力，熟练掌握C++编程，学习能力强;
具备良好的团队合作精神和沟通表达能力；

"
机器学习,15k-20k,虎牙信息,"15k-20k,经验3-5年,本科","社交网络,游戏 / A轮","
职位描述：

岗位职责:1、负责直播产品的相关工作；2、负责训练数据的采集、标注与整理；神经网络的搭建与模型训练；3、负责目标检测、分割、识别的算法实现与仿真实验。
任职资格:1、计算机、数学及相关专业，硕士及以上学历； 2、有图像处理\模式识别\计算机视觉\机器学习相关背景； 3、熟悉opencv、dlib、caffe等计算机视觉处理工具； 4、熟悉sklearn等机器学习算法包； 5、熟悉matlab\python\c\c++，具有较强的编程能力； 6、熟悉linux开发环境优先；有一定的软件开发项目经验； 7、在人脸识别、OCR、物体检测、物体识别、场景识别、图像语义分割等视觉领域做过实际项目； 8、在国内外顶级计算机视觉会议和期刊上发表过论文的优先考虑； 9、亲自实现过SVM、神经网络等经典机器学习算法的优先考虑； 10、深度学习方面有深入研究的优先考虑。

"
资深机器学习算法工程师,20k-38k,Coupang,"20k-38k,经验5-10年,硕士","移动互联网,O2O / 不需要融资","
职位描述：

Coupang is one of the largest and fastest growing e-commerce platforms on the planet. Our mission is to create a world in which Customers ask “How did I ever live without Coupang?” We are looking for passionate builders to help us get there. Powered by world-class technology and operations, we have set out to transform the end-to-end Customer experience -- from revolutionizing last-mile delivery to rethinking how Customers search and discover on a truly mobile-first platform. We have been named one of the “50 Smartest Companies in the World” by MIT Technology Review and “30 Global Game Changers” by Forbes.
Coupang is a global company with offices in Beijing, Los Angeles, Seattle, Seoul, Shanghai, and Silicon Valley.
Who We Are?
 
Search is an effective way to help customer to discovery product to purchase on Coupang website. Search drives over 50 % of GMV and currently powers all key product search and discovery experiences across Coupang. As selection and traffic continue to grow,  it is quite
 
The core mission for Search Availability and Scalability from an customer perspective is:
When I search on Coupang, I expect it is always available, return search results fast with accurate information. I like the convenience and big selection of Coupang and I need to find product easily no matter how many products on Coupang website.
 
Search measurement platform teams help building measurement infra/services for detect/monitor the business/search metric data, developing the search QA & Debugging, evaluation services improving different ranking/recommendation and other algorithms.
 
How we do
 
China Search measurement platform team help to build the state-of- the-art services to define/measure/detect business and search service performances through BIG DATA and Machine learning expertise. We try to build the data-driven culture for search service improvement and business decision process. 
 
We work closely with teams in Seoul, Silicon Valley, Seattle and word-class experts used to work in Google, Facebook, Pinterest.  trying to build the BEST product search engine for e-business in the world!
 
Responsibilities:
 
●      Development/maintenance search ranking signals to help improve the search ranking results
●      Support and maintain search metrics data & pipeline
●      Data mining on user log data and human evaluation data, as to generate data insights report for business decision and search ranking improving
 
Qualifications:
 
●      Master’s degree or above in CS or related major
●      Good at Java/linux/shell environment is must.
●      Machine learning knowledge is a must
●      Good communication skills, Excellent reading and writing in English. Technical [1] conversational English is highly desired[2] .
●      Experience on data analysis, common search algorithms(ranking,recommendation) is a plus

"
机器学习平台工程师,13k-25k,虹软,"13k-25k,经验1-3年,本科","移动互联网,信息安全 / 不需要融资","
职位描述：

岗位职责：GPU计算平台搭建
岗位要求：
1、有良好的计算机基础，熟练掌握C/C++/JAVA中至少一种语言；
2、熟悉linux操作系统,能够熟练使用shell编程，会编写python程序更佳；
3、熟悉云计算，分布式计算等相关知识，有过spark/Hadoop/storm/docker等实际项目经验的优先；
4、熟悉容器编排与分布式资源管理，有大规模集群系统软件开发经验者优先，了解mesos、kubernetes、docker者优先；
5、了解 Caffe，tensorflow 等机器学习框架的优先。
6、工作认真负责，对新技术敏感，求知欲强，能快速学习并具备较强的技术领悟能力

"
机器学习/深度学习算法专家,20k-40k,上海万得信息技术股份有限公司,"20k-40k,经验3-5年,硕士","移动互联网,金融 / 不需要融资","
职位描述：

工作职责：
1.负责大数据金融领域的机器学习应用项目中涉及的算法方案的设计和实施，主导模型优化和迭代流程；
2.追踪机器学习/NLP/NLU/深度学习/神经网络/人工智能领域的前沿技术，参与搭建和实现相关模型并负责实现项目中业务需求模型开发。
3.负责推荐系统,智能搜索,文本挖掘系统的搭建。
4.负责各种数据抽样、特征提取、数据降维等数据处理工作。
 
任职要求：
1.工作经验及学历:硕士以上学历，数学、计算机或相关专业；2年以上工作经验。
2.核心能力要求：
熟练应用各种分类/聚类/关联/时序/回归等常用机器学习算法。
有自然语言/深度学习/神经网络研究或应用经验优先。
熟悉商业智能/数据统计分析理论。
3.性格要求：性格开朗，勇于挑战；良好的人际关系，对技术追求工匠精神。

"
数据挖掘、机器学习高级工程师,15k-25k,百度,"15k-25k,经验不限,硕士","移动互联网,数据服务 / 不需要融资","
职位描述：

职责描述：-百度品牌广告的算法改进、数据挖掘-基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值-负责在线广告投放系统的核心技术创新与优化-提高在线广告的相关度、用户体验、投放效果及变现能力任职要求：-计算机或相关专业硕士以上学历-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-良好的团队合作精神，较强的沟通能力-熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解具备以下能力之一：-熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备多年的实际工作经验-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)-具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识-具备机器学习理论、算法的研究和实践经验-具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等）-具备搜索引擎、广告投放、反作弊相关技术的知识和经验

"
机器学习算法工程师,15k-30k,CreditX,"15k-30k,经验3-5年,硕士","金融,数据服务 / B轮","
职位描述：

职位描述：
1.     负责机器学习和深度学习模型的算法研发、优化和效能评估等工作；
2.     负责对机器学习、深度学习系统的集群方案进行研发、优化；
3.     建立并持续提升面向金融行业的机器学习的系统方案，研发高性能、可扩展、高可靠的金融智能云解决方案。
职位要求：
1.     本科或以上学历，有扎实的编程功底；
2.     熟练掌握常用数据库与大数据处理技术的应用开发，熟练使用SQL，至少熟悉使用python，R，scala，golang其中一种；
3.     熟悉Linux系统，熟悉docker, mesos，kubenetes等容器解决方案，有一定的实战经验；
4.     对统计机器学习算法有一定的研究，对不同类型的模型算法的适用场景及其优缺点有较为深入的了解；
5.     具有良好的沟通能力，良好的数据意识、对结合产品实现数据价值以及结果可重复有执着的追求。
优先条件：
1.     具有大规模并行计算或分布式机器学习系统构建优化经验优先；
2.     掌握主流的深度学习框架技术，包括tensorflow，keras等等，对系统实现有深入了解，有相关开源项目commit优先。
 

"
机器学习平台开发工程师,25k-50k,人人车,"25k-50k,经验3-5年,本科",O2O / D轮及以上,"
职位描述：

工作职责：1. 开发实时、近线算法工程服务2. 完善机器学习平台，通用特征服务，支持算法快速迭代任职资格：1.2年以上的大数据系统或者后端开发经验，或者相关项目经验；2. 精通java语言，熟悉scala，go，python者优先 ；3. 熟悉Hadoop/Spark/Hive/Hbase原理；4. 对机器学习有基本的理解，熟悉常见的机器学习算法

"
机器学习产品经理,25k-35k,智铀科技,"25k-35k,经验1-3年,本科",数据服务 / A轮,"
职位描述：

1、基于应用场景的人工智能产品整体规划、阶段目标、产品设计和推进实现； 
2、产品上线后，分析使用数据，提炼使用场景，找到产品改进点和突破点，用丰富的交互场景推动产品创新； 
3、对用户的交互使用体验负责； 
4、有效地横向串联产品的所有功能模块，与算法、数据、运营团队充分沟通协作，保证产品功能落地； 
5、负责行业市场分析、用户需求调研和竞品分析工作。
任职资格：
1、本科以上计算机、统计学、机器学习、数据挖掘、数学、理科经济学等相关专业， 
2、熟悉人工智能行业情况，了解业界和学术界前沿的工作进展； 
3、很强的学习能力，能快速理解行业和业务逻辑； 
4、很强的数据采集规划能力，为人工智能产品采集数据提供思路和方案； 
5、强烈的好奇心和对产品创新的激情，为人工智能创造价值而骄傲； 
6、具有较强的分析和解决问题的能力，具备良好的团队合作精神； 
7、有大型项目数据分析、人工智能产品设计、数据产品设计经验者优先。

"
机器学习算法专家/工程师（深圳）,25k-50k,深信服科技集团,"25k-50k,经验3-5年,本科","信息安全,企业服务 / 不需要融资","
职位描述：

岗位职责：
1、负责自然语言处理和语义分析相关技术的研发，并将这些技术应用到网络安全产品中，解决实际问题；
2、负责跟进人工智能、自然语言处理领域的最新动向并输出分析报告。
 
岗位要求：
1、自然语言处理、模式识别或机器学习相关专业本科以上学历；
2、至少两年自然语言处理相关研究和应用经验，包括语法分析、文本分类/聚类、情感分析等；
3、熟悉语义分析和理解技术并有实际项目经验；
4、良好的C++和Python编程能力；
5、良好的抗压能力和团队精神；
6、加分项：在顶级学术会议上发表过相关研究成果，有Kaggle、天池等知名竞赛平台获奖经历。

"
NLP/自然语言处理/机器学习,15k-25k,成都里森纳科技有限公司,"15k-25k,经验3-5年,本科","移动互联网,O2O / 不需要融资","
职位描述：

职位描述
1、基于现有业务的数据，提升对话系统在多领域、场景下的体验；
2、语义对话引擎、机器学习开发，以及新技术和方向的研究；
 职位要求
1、具有2年以上NLP、智能对话相关工作经验；
3、熟练掌握C++/Java/Python其中一门及以上计算机语言；
4、有机器学习/深度学习经验优先；
5、有AI团队建设或管理经验优先；

"
机器学习工程师,20k-40k,信数网络,"20k-40k,经验不限,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

机器学习工程师：
工作职责：
 1、使用机器学习算法解决常见的业务问题，使用的算法包括常用的图像处理、自然语言处理算法、机器学习推荐算法等；
 2、挖掘各种来源的非结构化数据 ；
3、对数据进行建模，分析影响系统的关键因素，规划、设计和实现新的解决方案，评估并优化模型；

 任职要求： 
1、计算机、数学或相关专业本科以上学历；
 2、一年以上机器学习项目经验，有深度学习项目经验优先，善于将业务问题抽象为机器学习问题；
3、熟悉常用的分类聚类算法，清楚了解算法原理并能做一定的改进； 
4、了解深度学习模型如CNN、RNN、GAN等； 
5、熟悉常用参数调整策略； 
6、熟练掌握Java Python一种或多种； 
7、熟悉常用的深度学习计算框架scikitlearn、对tensorflow熟悉者优先。 8、熟悉大数据开发者优先

"
机器学习工程师（北京）,15k-30k,美图公司,"15k-30k,经验1-3年,本科","移动互联网,硬件 / 上市公司","
职位描述：

设计、实现和优化点击率预测、推荐排序、用户画像、反作弊算法，支持每天千万级用户的广告、推荐系统。
职位要求： 1.全日制本科及以上学历，计算机及其相关专业； 2. 掌握分类、回归、聚类、降维等经典算法的原理，能根据应用场景选择合适的算法工具； 3. 了解广告或推荐系统架构，以及算法设计、测试、上线的流程； 4. 熟悉C++或Java语言，熟悉Python或其他脚本语言； 5. 对数据敏感，对技术有热情，对业界最新的技术动态感兴趣； 6. 有良好的沟通能力和团队合作能力、高度的责任心和诚信的品质。 7. 加分项：有大规模广告或推荐系统的研发经验；熟悉Storm、Spark等实时计算技术；熟悉A/B测试和反作弊。

"
高级算法工程师（机器学习）,18k-36k,云之梦科技,"18k-36k,经验3-5年,硕士","移动互联网,O2O / A轮","
职位描述：

岗位职责：
负责机器学习相关技术的应用开发。
任职要求：
机器学习相关专业硕士及以上学历，有独立项目经验；
熟练掌握机器学习基本算法，熟悉人工神经网络及深度学习，了解不同的深度学习框架；
有基于任何一种深度学习工具（如Caffe, CNTK, TensorFlow, Theano, Torch等）的实际工程经验，能参考文献实现算法；
熟悉OpenCV等图像视觉库，有相关实际工程经验；
良好的数学基础及较强的工程能力，熟练掌握C++编程，学习能力强;
具备良好的团队合作精神和沟通表达能力；

"
机器学习产品经理,25k-35k,智铀科技,"25k-35k,经验1-3年,本科",数据服务 / A轮,"
职位描述：

1、基于应用场景的人工智能产品整体规划、阶段目标、产品设计和推进实现； 
2、产品上线后，分析使用数据，提炼使用场景，找到产品改进点和突破点，用丰富的交互场景推动产品创新； 
3、对用户的交互使用体验负责； 
4、有效地横向串联产品的所有功能模块，与算法、数据、运营团队充分沟通协作，保证产品功能落地； 
5、负责行业市场分析、用户需求调研和竞品分析工作。
任职资格：
1、本科以上计算机、统计学、机器学习、数据挖掘、数学、理科经济学等相关专业， 
2、熟悉人工智能行业情况，了解业界和学术界前沿的工作进展； 
3、很强的学习能力，能快速理解行业和业务逻辑； 
4、很强的数据采集规划能力，为人工智能产品采集数据提供思路和方案； 
5、强烈的好奇心和对产品创新的激情，为人工智能创造价值而骄傲； 
6、具有较强的分析和解决问题的能力，具备良好的团队合作精神； 
7、有大型项目数据分析、人工智能产品设计、数据产品设计经验者优先。

"
机器学习平台开发工程师,25k-50k,人人车,"25k-50k,经验3-5年,本科",O2O / D轮及以上,"
职位描述：

工作职责：1. 开发实时、近线算法工程服务2. 完善机器学习平台，通用特征服务，支持算法快速迭代任职资格：1.2年以上的大数据系统或者后端开发经验，或者相关项目经验；2. 精通java语言，熟悉scala，go，python者优先 ；3. 熟悉Hadoop/Spark/Hive/Hbase原理；4. 对机器学习有基本的理解，熟悉常见的机器学习算法

"
机器学习工程师,20k-40k,信数网络,"20k-40k,经验不限,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

机器学习工程师：
工作职责：
 1、使用机器学习算法解决常见的业务问题，使用的算法包括常用的图像处理、自然语言处理算法、机器学习推荐算法等；
 2、挖掘各种来源的非结构化数据 ；
3、对数据进行建模，分析影响系统的关键因素，规划、设计和实现新的解决方案，评估并优化模型；

 任职要求： 
1、计算机、数学或相关专业本科以上学历；
 2、一年以上机器学习项目经验，有深度学习项目经验优先，善于将业务问题抽象为机器学习问题；
3、熟悉常用的分类聚类算法，清楚了解算法原理并能做一定的改进； 
4、了解深度学习模型如CNN、RNN、GAN等； 
5、熟悉常用参数调整策略； 
6、熟练掌握Java Python一种或多种； 
7、熟悉常用的深度学习计算框架scikitlearn、对tensorflow熟悉者优先。 8、熟悉大数据开发者优先

"
机器学习工程师（北京）,15k-30k,美图公司,"15k-30k,经验1-3年,本科","移动互联网,硬件 / 上市公司","
职位描述：

设计、实现和优化点击率预测、推荐排序、用户画像、反作弊算法，支持每天千万级用户的广告、推荐系统。
职位要求： 1.全日制本科及以上学历，计算机及其相关专业； 2. 掌握分类、回归、聚类、降维等经典算法的原理，能根据应用场景选择合适的算法工具； 3. 了解广告或推荐系统架构，以及算法设计、测试、上线的流程； 4. 熟悉C++或Java语言，熟悉Python或其他脚本语言； 5. 对数据敏感，对技术有热情，对业界最新的技术动态感兴趣； 6. 有良好的沟通能力和团队合作能力、高度的责任心和诚信的品质。 7. 加分项：有大规模广告或推荐系统的研发经验；熟悉Storm、Spark等实时计算技术；熟悉A/B测试和反作弊。

"
机器学习算法资深工程师,30k-50k,宜信,"30k-50k,经验3-5年,硕士",金融 / 上市公司,"
职位描述：

工作职责：
1、运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据；
2、包括但不限于分析用户数据和业务数据，支持客户拉新、客户评分和风险建模等业务；
3、包括但不限于分析评论记录文本数据，挖掘用户特征；
4、不断完善和优化算法，以技术驱动公司业务成长，体现技术价值。
 
职位要求：
1、有3年以上数据挖掘领域的工作经验。
2、优秀的编程能力，精通C++，Java或Python等；
3、熟悉常用机器学习算法，如逻辑回归、支持向量机、决策树等，熟悉GBDT、XGBoost或lightGBM者优先；
4、熟练掌握一种数据库，例如MySQL，精通SQL语言，并有实际应用和开发经验；
5、工作热情，善于学习和分享，具有良好的业务理解能力和沟通协作能力。

"
