jobname,money,company_name,p_bot,industry,job_bt
自然语言处理工程师,25k-50k,Eyespage,"25k-50k,经验3-5年,本科",移动互联网 / A轮,"
职位描述：

职位描述：
利用自然语言处理和机器学习算法支持搜索引擎的架构，包括但不限于，语义理解，文本分类，知识图谱，ChatBot，自动摘要等；
职位要求：
1. 计算机科学、机器学习、或其他相关专业（全日制统招）本科及以上学历, 扎实的算法和编程能力;
2. 希望候选人英语达到四级水平
3. 熟练掌握Java/Python高级编程语言
4. 熟悉机器学习的常用分类，回归，聚类模型和优化算法；
5. 熟悉或理解自然语言处理中词法，语法和语义分析的问题，如分词，词性标注，命名实体识别，信息抽取，词义消歧，主题模型等；
6. 熟悉或理解自然语言处理常用的算法，如WORD2VEC，CRF，LDA，LSA，SVD等
7. 熟悉或理解至少一种深度学习模型和算法, 如DNN、CNN、RNN、LSTM等
8. 有互联网搜索相关工作经验优先。
我们的理念是做中国百姓实用的产品，对科技的探索让我们可以把大数据和人工智能结合在一起服务于普通民众。
Eyespage 的创始人是 Jack Zhou. 在2001到2006年的五年时间里，Jack在美国宾夕法尼亚大学的实验室里跟随美国著名科学总统奖获得者Lyle Ungar教授和沃顿商学院教授Dean Foster，研究人工智能的算法。2006年，Jack获得宾大的硕士和博士学位。2006到2014的八年时间里，Jack打破美国的职业天花板，在一家全球大型公司美国分公司成为唯一由非美国人担任的副总裁，领导和Google的合作项目。在硅谷，Jack在一家著名高科技企业担任首席科学家。在Jack和同事的努力下，这家公司以15亿美元被收购。
Eyespage 的不同之处在于，公司跨地区的流动和跨种族的团队，给年轻人提供了无与伦比的人生视野和发展契机。我们的成员来自于国内外知名公司，如Facebook、微软、搜狐、腾讯、百度、华为、猎豹、360搜索，毕业于宾夕法尼亚大学、哥伦比亚大学、香港科技大学、中国科学院、哈工大等著名学府，每人无一例外的优秀和热忱。 所有职工都参与和美国英语老师一对一的英语培训，所有英语老师都是Jack多年的英语老师和朋友。公司不断把中国员工带到硅谷学习和深造，让他们感受美国的强烈的创新氛围。
公司是技术型公司，以技术为驱动，团队所有人拥有本科及以上学历，有相当的英文能力，57%成员拥有硕士或博士学位。我们要求工程师面试人的背景一定要有“闪光点”，闪光点不一定是好学校或好公司，可以是不一样的项目，掌握的不一样的技术，或是超越普通工程师的其他技能。对于所有岗位，我们希望面试人有清晰的人生视野，不人云亦云，追求创新，积极跟进国外本行业的发展动态, 善于协调配合，有抗压能力。
公司获得国内最著名投资人的青睐和大量投资。公司现处于A轮阶段。我们正在开发极富创新的新产品。

"
自然语言处理专家,20k以上,竹间智能科技(上海)有限公司,"20k以上,经验不限,硕士","移动互联网,其他 / B轮","
职位描述：

职位描述： 1. 负责开发自然语言处理的相关技术; 2. 负责语义分析，语义了解； 3. 负责语义理解方面的研发工作； 4. 分析和改进相关性算法、策略。  职位要求: 1. 硕士、博士或博士后学位，计算机科学，数学等相关专业；能够利用自然语言处理的理论和方法研发分词 (word segmentation)、词性标注 (POS tagging)、命名实体识别 (named entity recognition)等基础算法；善于跟踪自然语言处理业界最新动态，进行自然语言处理相关的其他算法预研。有搭建知识图谱 (knowledge graph)和基于云端的机器学习系统 (cloud-based machine learning)者优先。
2. 丰富的自然语言处理(NLP)实际项目工作经验，包括文本分类 (text classification)、信息抽取 (information extraction)、知识库构建 (knowledge graph construction)、主题词标引 (keyword tagging)、自动摘要 (automatic summarization)等；熟悉机器学习(machine learning)的各类算法，并有实际项目使用经验；在自然语言处理项目中具有扎实的实际编程经验。 3. 精通C, C++, Java, 或Python中的一门或多门语言，精通数据结构和算法设计，熟悉Linux / Unix系统和Shell编程; 有MapReduce或Hadoop等海量处理经验优先。
4. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；对数据敏感，有强烈的好奇心，喜欢折腾数据并从数据中发现价值。 5. 较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动意识，良好的自我驱动和学习能力。   
 

"
NLP工程师,15k-30k,金山办公软件,"15k-30k,经验1-3年,本科",移动互联网 / 上市公司,"
职位描述：

岗位职责：
1、利用自然语言处理技术和机器学习算法对文本数据进行挖掘分析；
2. 在大数据环境下利用语言分析基础技术解决实际问题。

职位要求：
1. 计算机、数学或相关专业，2年以上自然语言处理经验；
2. 扎实的编程基础，至少精通一种编程语言，如C/C++，Python，Java等;
3. 熟悉深度学习（如DNN、CNN、RNN、LSTM等）以及常见机器学习算法（逻辑回归、SVM、决策树、贝叶斯等）的原理与算法;
4. 理解自然语言处理常用的算法（WORD2VEC，CRF,LDA，LSA,SVD等），对自然语言处理相关的分词、词性标注、实体识别、句法分析、语义分析等有深入的实践经验；
5. 至少熟悉一种机器学习或深度学习平台，如TensorFlow,  Caffe,  MXNet, Theano等深度学习框架;
6. 良好的英语阅读能力，有强烈求知欲，对人工智能领域相关技术有热情；
7. 有团队意识，与他人合作良好

"
NLP算法,20k-40k,深睿医疗,"20k-40k,经验1-3年,硕士","移动互联网,医疗健康 / A轮","
职位描述：

职位描述

 承担自然语言处理技术在对话、通用问答、意图理解、知识库加工管理等方向上的应用研究。
从系统应用的角度，利用自然语言处理、推荐系统的理论和方法解决实际问题。
对公司多种数据源进行分析，建立相关知识体系及知识库。
实体识别、新词发现、语义分析等NLP研究工作。

任职资格：

计算机、数学、统计学、计量经济学、数据挖掘等相关的专业，硕士及以上学历。
熟练掌握自然语言处理或推荐系统领域的基础理论和方法，并有一定的相关研究或项目经验。
熟悉C/C++、Java、Python或PHP编程语言，对数据结构和算法设计有较为深刻的理解。
优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情。
熟悉数据挖掘、机器学习、分布式计算等相关技术者优先。


"
自然语言处理高级工程师,25k-50k,Rokid,"25k-50k,经验不限,硕士","电子商务,移动互联网 / B轮","
职位描述：

1、负责 NLP/NLU 自然语言处理相关核心技术研发； 
2、探索基于深度学习技术的自然语言处理，并应用于垂直领域的语义解析和开放领域的问答与对话系统。

任职要求：
1、计算机相关专业硕士及以上学历；
2、有机器学习ML 或自然语言处理 NLP/NLU 研究背景；
3、精通深度学习相关技术；
4、具备良好的 Java 或 C/C++ 编程能力；
5、有创业激情，良好的抗压能力和团队精神；
6、有参与过自动问答系统或对话系统研发经验者优先。

"
自然语言处理研究员（上海）,10k-15k,平安科技,"10k-15k,经验不限,本科",金融 / 不需要融资,"
职位描述：

岗位职责：
1、负责金融投资领域自然语言处理研究，开发模型；
2、根据需求，进行专项的模型开发，并完成落地、编写文档；
3、金融领域深入研究，并形成创新模型。

任职要求：
1、硕士及以上学历，计算机、金融工程，数学等相关专业；
2、对自然语言处理（NLP）有深入了解，并有实际应用经验；
3、熟悉数据分析技术，使用过数据挖掘算法；
4、良好的编程能力，能熟练使用Python至少一种语言，有一定数据库处理经验（Oracle, Postgresql）；
5、了解并实践过大数据平台处理大量数据；有投资、风险或者财务领域知识优先。

"
自然语言处理研究员（上海）,10k-15k,平安科技,"10k-15k,经验不限,本科",金融 / 不需要融资,"
职位描述：

岗位职责：
1、负责金融投资领域自然语言处理研究，开发模型；
2、根据需求，进行专项的模型开发，并完成落地、编写文档；
3、金融领域深入研究，并形成创新模型。

任职要求：
1、硕士及以上学历，计算机、金融工程，数学等相关专业；
2、对自然语言处理（NLP）有深入了解，并有实际应用经验；
3、熟悉数据分析技术，使用过数据挖掘算法；
4、良好的编程能力，能熟练使用Python至少一种语言，有一定数据库处理经验（Oracle, Postgresql）；
5、了解并实践过大数据平台处理大量数据；有投资、风险或者财务领域知识优先。

"
自然语言处理（语义理解）,25k-50k,图灵机器人,"25k-50k,经验3-5年,硕士",移动互联网 / B轮,"
职位描述：

职位描述：
1.  基于现有业务的文本数据，进行非结构化文本的特征提取，建立、测试、调优分析模型，识别文本的语言内容，文本间的相关度，词性标注等研究；
2.  语义对话引擎的相关开发，以及新技术和方向的研究。
职位要求：
1.  具有3年以上NLP、机器学习/深度学习相关工作经验；
2.  熟练掌握自然语言处理领域的基础理论和方法；
3.  熟练掌握一门以上计算机语言（c++、python、java优先）。


【Leader说】
我是图灵机器人的创始人&CEO俞志晨，下面介绍下我们公司的“人才观”：
1.人才是本，产品是末。借用@纯银 的一句话，“选对人是一件比设好KPI更重要一百倍的事情。一百倍啊一百倍”。
2.“兴趣+主动+聪明”，比“当前的能力”要重要10倍。这样的人，在我们团队的成长会非常快，因为你可以直接来争取“想做的事情/职位”，公司一定竭尽所能的给你锻炼机会，只要你能对你自己负责，把事情真正做到位。但如果是“推一下、动一下”的人，我们一定不会要。
3.不让人才受委屈。只要你真的能把事情做好，薪酬待遇、福利制度、团队氛围，甚至各种“个人关怀”，都会在公司力所能及的范围内提供给小伙伴——让你满意，让你的家人满意。我们团队，真的会让你感觉“暖暖的”。
 
就像行业大牛@李明顺的观点（引自@梁宁 的文章）：水大了就会有龙。人工智能机器人是波澜壮阔的万丈深渊，无数鱼会化成龙。我们相信自己最终会是化成龙的团队之一，在此恭候有识之士的加入。你，愿意吗？



"
自然语言处理,20k-35k,东方国信,"20k-35k,经验1-3年,本科",数据服务 / 上市公司,"
职位描述：

岗位职责：
负责公司自然语言处理相关的产品的研发，负责子模块的设计和开发；
岗位要求:
1. 二年以上自然语言处理研发经验；参与过完整的基于自然语言处理的软件产品或者互联网服务研发管理经验；
2. 本科以上学历，自然语言处理、模式识别或机器学习相关专业优先；
3. 以下经验，将优先考虑：
1）运营商领域DPI数据深度解析，对运营商数据之上的文本处理有研发经验；
2）大型互联网、软件公司文本数据挖掘研发经验，有个人技术博客或活跃在各技术社区；
3）参与过大规模、高性能的文本挖掘和分析项目；
4. 知识技能:
1）、理解自然语言处理领域的基础理论和方法，对中文分词，文本搜索有过实施经验；
2）、精通文本数据挖掘技术，对文本分类、聚类、语义相似度计算等有深刻了解
3）、熟练掌握java/C++/C中的至少一种
4）、具有良好的团队合作精神和高度的责任心。

"
MIG06-自然语言处理研究员（深圳）,18k-36k,腾讯,"18k-36k,经验3-5年,本科","移动互联网 ,游戏 / 上市公司","
职位描述：


工作职责：
负责自然语言处理、数据挖掘相关研究工作；
负责大规模机器学习的研发工作；
负责信息检索、query处理的相关研发工作；
负责linux后台开发工作。
   


工作要求：
3年自然语言处理、机器学习、数据挖掘相关工作经验；
熟练掌握c++、linux后台开发技能；
积极主动，勇于接受挑战，富有创新精神。
   


"
自然语言处理工程师,18k-35k,卖座网,"18k-35k,经验3-5年,本科","移动互联网,电子商务 / B轮","
职位描述：

岗位职责：
1、负责商业智能领域语义分析相关技术和方法的研究；
2、负责利用自然语言处理技术和语义分析方法实现语义模型的建立与实践；
3、从系统应用的角度,利用语义分析的理论和方法解决实际问题；
岗位要求：
1、扎实的算法基础：熟悉算法相关理论，算法原理和机器学习基本理论，具备扎实良好的数学基础；
2、精通自然语言处理相关领域的知识：精通基于统计的自然语言处理方法和基于句法语法分析的自然处理方法，包括句法/语法分析、依存分析、NER、关键词抽取、情感分析、文本分类聚类、文本检索、相似度算法、分词算法、Deep Learning在nlp领域中的应用(例如：word2Vec、RnnLM)等等；
3、在人工智能领域有一定的积累，能够从复杂的业务场景中进行算法选型、算法优化以及不断提升效果，并且能够真正应用在商业环境，成为商业智能的驱动者；
4、Java/Python基础扎实，熟悉hadoop、spark框架者尤佳；
5、在人机交互、智能问答、文本检索、多语言处理等等领域有实际的开发和从业经验者优先；
6、良好的团队合作意识，对技术饱有热情；创新精神，对互联网领域有热情 。

"
NLP,25k-40k,映客直播,"25k-40k,经验3-5年,本科","移动互联网,文化娱乐 / C轮","
职位描述：

工作职责：
负责分词、词性分析、实体识别、新词发现，情感分析等NLP研究工作
任职资格：
1、熟悉自然语言处理常见算法与模型（语言模型、CRF, pLSA/LDA, word2vec, CNN/RNN等）；
2、熟悉Linux开发环境，熟悉Python/Java/C++语言；
3、具备良好的编码能力，数据结构和算法功底；
4、有NLP项目背景（如中文分词、文本分类、文本聚类）；
5、对推荐系统、文本挖掘， 深度学习等方向有浓厚的兴趣，有很强的自学能力的优先;

"
算法工程师（NLP）,10k-20k,阿博茨科技,"10k-20k,经验1-3年,本科",移动互联网 / A轮,"
职位描述：

岗位职责：
1.参与自然语言处理各模块（分词、新词发现、词性标注、命名实体识别、依存句法分析）的改进；
2. 参与文档信息抽取, 文本数据挖掘的改进；
岗位要求：
1.本科及以上学历，计算机相关专业；
2 有NLP实战经验，对「自然语言理解」有系统的认识；
3. 有句法语义分析, 文本分类, 文档信息提取, 文本数据挖掘经验；
4.熟悉实体识别和关系抽取的模型；
5. 熟悉主流的机器学习和深度学习模型，熟悉至少一个深度学习框架, 熟悉Tensorflow者优先；

"
自然语言处理研究科学家,40k-60k,英语流利说,"40k-60k,经验不限,硕士","移动互联网,教育 / C轮","
职位描述：

岗位职责：
负责流利说自然语言处理和理解(NLP)相关核心算法研究和实现；

职位要求：
自然语言处理、文本挖掘、机器学习、机器翻译、模式识别等相关专业硕士以上，博士优先；
在自然语言处理领域成果发表过相关论文或研究成果；
有自动作文批改、纠错算法研发经验者优先；
有自动问答、对话系统研发经验者优先；
有知识库提取、构建相关项目经验；


算法@流利说
1. 我们有来自 Google 等知名人工智能公司的科学家和一流的工程师；
2. 我们致力于研发以深度学习为代表的人工智能算法，并且运用到实际的产品中，让技术真正落地并帮助到用户，让教育变得更轻松、高效、平等；
3. 我们的核心语音评分算法被数千万用户使用并真正的提高了他们的口语水平；
4. 我们有海量的用户语音数据、学习行为数据等你来挖掘；
5. 我们重视分享和学习最新的研发成果，每年都有小伙伴活跃于Interspeech、Spark Summit、KDD、ICML 等国际学术会议！

"
自然语言处理工程师,15k-20k,广电运通,"15k-20k,经验1-3年,硕士","移动互联网,金融 / 上市公司","
职位描述：

致力于数据挖掘、语义理解、信息检索技术的研究，让智能设备更懂人的语言，并将最新的研究成果应用于文本检索、语音识别、语义识别、知识图谱构建、问答系统等业务。  职位描述： 1.用于语义识别模型：构建语义模型来提高自然语言处理的效果； 2.知识图谱的构建：构建面向特定行业的可以运用到不同业务场景的知识图谱； 3.问答系统：针对金融设备、银行客服等产品提供一个场景可用的问答系统；  任职要求： 1.重点大学硕士及以上学位，博士优先； 1.掌握NLP领域共性技术如词性标注、实体识别、分词算法、句法分析等； 2.有深度学习、文本分类、聚类、回归等数据挖掘工作经验； 3.有知识图谱、本体库、语义网络方面经验； 4.熟悉掌握Python，JAVA,C/C++等优先； 5.具有良好的沟通能力，和良好的团队合作精神；

"
NLP研发工程师（北京）,23k-35k,明略数据,"23k-35k,经验不限,本科",数据服务 / C轮,"
职位描述：

工作职责： 
1、分词、词性分析、实体识别、新词发现等NLP工作；
2中等长度语句，中心词分析和提取，句子成分标注 
3、知识图谱、自动分类及 Tag 提取等研发工作
4、搜索分词系统的开发和维护 
岗位要求： 
1、计算机相关专业本科及以上学历 
2、熟悉分词、数据挖掘等相关算法 
3、开发及学习能力强 
4、熟练掌握 Java 等编程语言 
5、有知识图谱相关经验者优先

"
自然语言处理工程师,20k-35k,美洽,"20k-35k,经验1-3年,本科",企业服务 / B轮,"
职位描述：

【美洽】自然语言处理工程师
美洽拥有海量的人工客服系统获得客服与用户对话的聊天记录，和海量的企业信息记录

【工作职责】
参与美洽在客服与用户间的智能匹配算法研发工作，通过分析大量的客服和用户数据提炼有效特征和标签，为每位咨询用户提供最佳的客服，提高企业咨询用户到实际用户的转化率。
用户画像、信息抽取等
辅助完成客服系统展示页面个性化。

【职位要求】 
• 计算机、数学相关专业，本科及以上学历，1年及以上相关工作经验 
• 对分词、实体识别信息抽取、句法词法分析、文本分类/聚类、wordEmbedding等自然语言处理任一领域有一定了解，或者有相关应用经验，有项目经历优先。 • 熟悉机器学习常用模型之一，有志于在机器学习算法领域长期发展；
• 有英文文献阅读能力者优先
• 了解TensorFlow、Caffe、Torch、Theano等深度学习框架之一者优先。
• 思路清晰，乐于钻研，具备良好的团队合作精神

"
算法高级工程师/技术专家（NLP）,25k-50k,美团点评,"25k-50k,经验3-5年,硕士","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：1. 负责美团出行语音识别/图像处理/智能QA/NLP等技术研发，设计和优化智能客服/智能预警分析/智能判责的核心策略算法，提升用户满意度和运营效率；2. 负责语料获取和挖掘，发挥数据价值；工作要求：1. 熟悉NLP/文本分类/Query分析/对话分析等相关技术，具备离线建模挖掘和在线实现优化能力；2. 优秀的业务理解和问题分析能力，对复杂业务场景有好奇心，对挑战性问题充满激情；3. 编程基础扎实，计算机相关专业硕士以上学历

"
文本挖掘/自然语言处理,5k-10k,大河网,"5k-10k,经验1-3年,本科",文化娱乐 / 不需要融资,"
职位描述：

岗位职责：
1、利用NLP/ML/挖掘等相关技术和算法，为公司提供文本分析的基础解决方案；
2、根据产品功能需求，提供query分析、分词、文本相关性、分类/聚类等方面的调研和开发工作；
3、跟进和调研业界新技术，优化已有效果；
任职要求：
1、有文本挖掘相关经验，数量掌握python/java/c等语言，有linux环境开发经验；
2、具有良好的沟通，以及分析和解决问题能力；
3、对数据敏感，喜欢有挑战性的问题，有精益求精的精神

"
NLP算法工程师,25k-40k,Bello,"25k-40k,经验3-5年,本科",移动互联网 / A轮,"
职位描述：

岗位职责：
1.参与自然语言理解和文本分析的新技术和新产品开发项目，包括智能型文本解析，信息识别、信息提取，以及大规模文本数据处理，建立和开发语言解析的数据模型和语言模型
2.在公司高级科学家和工程师指导下开发和测试各种文本解析算法，并运用于创新产品中。
岗位要求：
1.计算机系本科或相关学历
2.对自然语言处理有初步理解，包括分词、词性标注、实体识别、知识库挖掘、文本结构解析等等
3.熟练掌握python或Java，数据结构，MySQL，熟悉MongoDB和其它NoSQL 数据库应用
4.熟悉通用NLP开源软件，包括结巴分词、Stanford coreNLP、NLTK、fasttext等等
5.熟悉机器学习算法及软件， 包括gensim、scikit-learn、linear regression, SVM、decision tree、random forest、deep learning等等
6.有NLP方向系统工作经验；从事过算法开发、知识库建立的工作经验者优先；
7.对自然语言处理(NLP)有强烈兴趣者优先；
8.良好的沟通和团队合作能力；能够积极创新， 乐于面对挑战， 负责敬业

"
自然语言处理,25k-45k,InnoTREE,"25k-45k,经验3-5年,本科",金融 / B轮,"
职位描述：

岗位职责：
负责公司自然语言处理、机器学习、文本挖掘等相关算法的开发工作
 
任职要求：
1. 计算机相关专业，硕士优先；
2. 熟悉C++/Python/PHP 任意一种语言；
3. 熟悉linux开发环境；
4.  思维灵活，较强的算法能力；
5. 熟悉自然语言处理、机器学习、数据挖掘等相关知识优先考虑。
6.有过大学生数学建模经验的优先考虑

"
NLP工程师,18k-36k,卖座网,"18k-36k,经验3-5年,本科","移动互联网,电子商务 / B轮","
职位描述：

岗位职责：
1、负责商业智能领域语义分析相关技术和方法的研究；
2、负责利用自然语言处理技术和语义分析方法实现语义模型的建立与实践；
3、从系统应用的角度,利用语义分析的理论和方法解决实际问题；
岗位要求：
1、扎实的算法基础：熟悉算法相关理论，算法原理和机器学习基本理论，具备扎实良好的数学基础；
2、精通自然语言处理相关领域的知识：精通基于统计的自然语言处理方法和基于句法语法分析的自然处理方法，包括句法/语法分析、依存分析、NER、关键词抽取、情感分析、文本分类聚类、文本检索、相似度算法、分词算法、Deep Learning在nlp领域中的应用(例如：word2Vec、RnnLM)等等；
3、在人工智能领域有一定的积累，能够从复杂的业务场景中进行算法选型、算法优化以及不断提升效果，并且能够真正应用在商业环境，成为商业智能的驱动者；
4、Java/Python基础扎实，熟悉hadoop、spark框架者尤佳；
5、在人机交互、智能问答、文本检索、多语言处理等等领域有实际的开发和从业经验者优先；
6、良好的团队合作意识，对技术饱有热情；创新精神，对互联网领域有热情 。

"
自然语言处理（实习生）,3k-4k,东方国信,"3k-4k,经验不限,硕士",数据服务 / 上市公司,"
职位描述：

位职责:
基于运营商和互联网大数据，使用自然语言处理、情感分析等技术，解决实际问题。
岗位要求:

有数据挖掘、机器学习相关算法的研究、开发和应用能力，了解该领域当前热点和前沿技术
熟悉某一种或几种脚本语言（shell、python），熟练掌握JAVA /C/C++/编程
熟悉自然语言处理领域基本理论和方法，熟悉倒排索引、分词、全文检索等技术，
对数据结构和算法设计有较为深刻的理解；
有过开源自然语言处理工具的使用经验者优先；
有使用过Hadoop、Lucene、Solr、或ElasticSearch的经验者优先；
要求能够每周出勤4天，且实习期能在3个月以上


"
算法开发（NLP）,35k-50k,美团点评,"35k-50k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责： 
1、负责美团点评搜索广告自然语言处理相关工作，包括查询分析、实体识别等；
 2、采用数据挖掘、机器学习、自然语言处理等技术，分析用户查询的潜在意图，实现语义搜索； 
3、独立完成数据分析任务，从海量的用户行为中挖掘出有价值的信息； 
4、有效的和业务方，产品经理沟通策略方案，根据各方反馈迭代策略设计；
 任职资格： 
1、在查询理解、自然语言处理等领域有3年及以上工作经验（博士2年即可）； 
2、精通C/C++/Java等编程，有良好的编程习惯； 
3、对数据结构和算法设计有深刻的理解； 
4、对数据敏感，数学功底扎实；
5、有大型搜索引擎、推荐系统、广告系统等方面经验优先； 6、有MapReduce/Spark/Hive 相关经验优先； 7
、具有优秀的逻辑思维能力，对解决挑战性问题充满热情，善于分析/解决问题； 
8、有强烈的上进心和求知欲，善于学习新事物。

"
自然语言处理工程师,15k-30k,狗尾草智能科技,"15k-30k,经验不限,本科","移动互联网,O2O / A轮","
职位描述：

岗位要求：
1. 精通Python/C++/Java三种编程语言中的至少一种；
2. 精通分词、词性标注、实体识别、主题建模等算法，能根据短文本、弱标注和类别多等特点独立完成算法的修改和优化
3. 精通MaxEnt, CRF，SVM等经典机器学习算法和工具，熟悉有词向量、RNN, CNN和LSTM等深度学习应用于自然语言处理的经验；
4. 有基于Seq2Seq, EncoderDecoder和Memory Network等技术进行问答系统和对话系统开发经验者优先；
5. 熟悉句法分析和信息抽取常用算法，有独立研发关系抽取、事件抽取工具的经验

岗位职责：
1. 构建符合口语对话系统要求的NLP基础工具（包括但不限于分词、新词发现、实体识别与链接等工具）
2. 构建大规模领域知识库；
3. 设计semantic parser实现基于知识库的问答系统
4. 设计对话策略，开发基于检索式+生成式的多轮对话系统

福利待遇：
1.具有竞争力的薪酬，每年两次调薪机会，升职加薪，出任CEO，迎娶白富美，达到人生巅峰不再是梦想！
2.年终奖金（超丰厚，拿到你手软）、销售奖金、全勤奖金、伯乐奖、特别贡献奖。。。各种奖等你拿，就怕你不要！
3.五险一金就不要提了，不交五险一金的公司都是耍流氓，而且我们才不按最低标准缴纳呐，太俗！
4.加班餐补、加班车补、24小时零食供应、每周体育活动、月度部门活动经费，我们漂亮的行政妹子可是变着花样的让你吃的开心、玩的开心！
5.年度员工旅游、年度体检、带薪年假、法定假期，我们已去过贵州、张家界，未来我们准备带你装B带你飞，我们粗国呀，来啊，快活呀！
6.月度图书馆更新、专业能力培训，都是文化人，还要做个静静的美男子呢，肚子没墨水哪能行！
7.节日礼品、活动奖品、微信红包，一言不合就发钱，你说我是抢还是不抢，手速都练出来了，估计以后能改行拳击，fighting！
8.总之我们就是薪资杠杠的，待遇超级好，福利超级多，人傻钱还多！

"
自然语言处理工程师NLP,20k-40k,马上金融,"20k-40k,经验3-5年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

工作职责：
1、负责中文分词、词性标注、句法分析、命名实体识别等自然语言处理研发工作；
2、负责分类/聚类，情感分析和质量识别工作。
任职资格：
1、学历要求: 统招本科及以上学历，自然语言处理、模式识别、计算机、数学相关专业；
2、经验要求: 2年以上算法工作经验；
3、技能要求:
（1）. 熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法；
（2）有文本挖掘相关经验，熟练掌握python,java等编程语言，有linux环境开发经验；
（3）工程实现能力强，有系统思维；
（4） 有海量数据挖掘、知识图谱构建、深度学习研发经验优先；
（5）有线上搜索、风控项目，推荐系统，行为分析系统，用户画像等方面经验者，优先考虑。

"
自然语言处理高级工程师,20k-35k,多牛传媒,"20k-35k,经验1-3年,硕士",文化娱乐 / 上市公司,"
职位描述：

职位描述：1、利用自然语言处理工具，对海量文本内容进行文本分词、语义分析、关键词分析、主题分析、情感分析、舆情分析、意图识别、质量评估、标签提取、语义识别、自动聚类等文本挖掘、知识库建设等研发工作职位要求：1、计算机、统计、数学及相关专业硕士及以上学历2、具备自然语言处理及机器学习方面的基础理论知识，有相关实战项目经验者优先3、熟悉常用的编程语言（如Python、Java等），有扎实的编程能力4、思路清晰，主动性强，有很强的自我驱动力5、责任心强，能承受工作压力，良好的沟通交流能力，能迅速融入团队6、熟悉常用分词算法、情感分析、本体识别、特征提取、文本分类预测、文本聚合算法。7、熟悉RNN、CNN等深度学习算法及其常用技术如TensorFlow, word2vec 等 

"
高级NLP工程师／高级算法工程师,25k-30k,掌门集团,"25k-30k,经验3-5年,本科","移动互联网,生活服务 / B轮","
职位描述：

岗位描述：
1. 针对需求提出合适的算法解决方案，推动该方案在业务系统的实现。算法包括但不限于机器学习，搜索，推荐，反作弊，自然语言处理等； 
2. 从数据中发现现有系统和算法的不足，提出改进的算法并推动实现； 
3. 追踪算法前沿技术，结合阿里业务特点，探索将前沿的算法技术应用于实际业务；
 
任职要求：
1. 计算机、电子信息、数学或相关专业硕士及以上学历； 
2. 在机器学习，数据挖掘，信息检索，自然语言处理，推荐系统等一个或多个算法领域有扎实的理论基础和丰富的研发经验，对算法原理及应用有较深入的理解； 
3. 在互联网搜索，广告，推荐某一领域有工作经验者更优； 
4. 有较多的程序开发经验，对数据结构和算法知识应用熟练；有大数据处理经验者更佳； 
5. 良好的逻辑思维能力，善于发现和推理不同事物之间的关系和影响； 
6. 较好的主动性，良好的沟通和协作能力；
 

"
自然语言处理,24k-35k,喜马拉雅,"24k-35k,经验1-3年,本科","移动互联网,文化娱乐 / D轮及以上","
职位描述：

工作职责：【岗位职责】1、应用自然语言处理技术实现实体识别、意图识别、情感分析等相关工作2、应用文本挖掘技术实现文本聚类分类，知识提取、知识图谱构建等研发工作；3、负责大规模文本数据处理，包括生文本预处理、过滤，语言模型生成，未登录词识别等。任职资格：【任职要求】1、不限专业，硕士及以上学历，2年以上相关的工作经验；2、熟悉自然语言处理、文本挖掘的关键技术，有中文NLP经验者优先；3、了解自然语言处理的基本算法与概念，如：分词，词性标注等；4、熟练使用以下编程语言中的至少一种：Java, C++， C， Scala；5、熟练使用以下脚本语言中的至少一种：Python, Perl, R等；6、良好的编程能力、算法设计能力，具备大规模语料数据处理经验者优先；7、有较强的分析问题解决问题能力， 良好的沟通能力和团队协作精神；8、熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法；9、有开源项目经验优先。

"
自然语言处理研究员,20k-40k,拼多多,"20k-40k,经验1-3年,本科","电子商务,移动互联网 / C轮","
职位描述：

岗位职责：
1、参与/负责基础NLP研究，包括N-Gram、NNLM语言模型、分词、发现新词、句法分析、同义词、纠错等；
2、建立并优化文本相关性算法，解决排序中的基础相关性问题、对电商搜索排序效果负责；
3、关注业界前沿，将高效的研究成果应用于文本算法的优化改进，构建团队基础研究能力；

岗位要求：
1、计算机、数学、统计或相关专业硕士以上学历，2年以上自然语言处理相关工作经验；
2、熟悉自然语言处理技术和常用的文本分析算法，如文本聚类、同义词、关键词提取、情感识别、主题模型等；
3、熟悉linux开发环境，精通C++/Java，对算法和数据结构有深入研究；
4、能够快速理解业务，通过良好的沟通能力和自我驱动动力，快速拿出结果；
5、具有优秀的分析和解决实际问题的能力和态度，有创业的激情和很强的抗压性；

加分项
1、有过搜索引擎、电商、微博等海量互联网语料挖掘、使用经验者优先；
2、有过分词、纠错、去词、LSTM模型相关工作经验者优先。

"
